Episode,Result,Total Reward,q_values,steps,epsilon
1,Success,39.621291335380945,0.0,25,0.999
2,Success,-1029.9689125716222,0.0,215,0.998001
3,Success,-1842.1699468004151,0.0,263,0.997002999
4,Success,-473.55634353241567,0.0,132,0.996005996001
5,Success,-6974.450984428834,0.0,986,0.995009990004999
6,Success,-2462.20424547974,0.0,388,0.994014980014994
7,Success,100.1365496863988,0.0,50,0.993020965034979
8,Success,-5922.7296434199725,0.0,704,0.9920279440699441
9,Success,-887.362848965385,0.0,121,0.9910359161258742
10,Success,-1528.309839898613,0.0,173,0.9900448802097482
11,Success,-251.4975910147763,0.0,117,0.9890548353295385
12,Success,-16.4716018834325,0.0,38,0.988065780494209
13,Success,-432.01607977475453,0.0,76,0.9870777147137147
14,Success,-115.90204820493915,0.0,57,0.986090636999001
15,Success,-1318.6715920758445,-0.30049000000000003,227,0.9851045463620021
16,Success,-2346.9139856206275,-0.30049000000000003,374,0.98411944181564
17,Success,-1840.690626399333,-0.30049000000000003,251,0.9831353223738244
18,Success,-713.0705514680945,-0.30049000000000003,225,0.9821521870514506
19,Success,-1129.071995591476,-0.30049000000000003,188,0.9811700348643991
20,Success,-763.963235444992,-0.30049000000000003,196,0.9801888648295347
21,Success,-2027.7519408079397,-0.4484851,251,0.9792086759647052
22,Success,-2379.0102891754054,-0.30049000000000003,370,0.9782294672887405
23,Success,-5723.321263631877,-0.30049000000000003,844,0.9772512378214517
24,Success,-1525.7461192945452,-0.30049000000000003,241,0.9762739865836303
25,Success,-1985.264705595766,-0.30049000000000003,243,0.9752977125970467
26,Success,-511.14886053726457,-0.4484851,123,0.9743224148844496
27,Success,-639.947300967757,-0.30049000000000003,96,0.9733480924695651
28,Success,-224.4966015326456,-0.4484851,50,0.9723747443770956
29,Success,-384.26374440783616,-0.30049000000000003,120,0.9714023696327185
30,Success,-1269.188646197866,-0.30049000000000003,202,0.9704309672630859
31,Success,-129.63935433231,-0.4484851,74,0.9694605362958227
32,Success,-496.94368015885846,-0.30049000000000003,66,0.9684910757595269
33,Success,-1914.8275460541017,-0.4484851,491,0.9675225846837673
34,Success,-258.7854801747417,-0.4484851,71,0.9665550620990835
35,Success,-902.4126835539503,-0.30049000000000003,136,0.9655885070369844
36,Success,-1999.93481221211,-0.30049000000000003,299,0.9646229185299474
37,Success,-2114.310979855671,-0.4484851,326,0.9636582956114175
38,Success,-7.032247551122651,-0.4484851,87,0.9626946373158061
39,Success,-172.8741120128499,-0.4484851,126,0.9617319426784903
40,Success,83.16064566769046,-0.4484851,33,0.9607702107358118
41,Success,-1883.7269754758709,-0.4484851,310,0.959809440525076
42,Success,120.13486673814727,-0.30049000000000003,149,0.9588496310845509
43,Success,-277.72529722064417,-0.30049000000000003,42,0.9578907814534664
44,Success,-1454.239836173343,-0.4484851,163,0.9569328906720129
45,Success,-411.77969035036176,-0.30049000000000003,89,0.9559759577813409
46,Success,-1307.0621779824762,-0.30049000000000003,237,0.9550199818235596
47,Success,-606.4447988331639,-0.30049000000000003,80,0.9540649618417361
48,Success,-577.5010988499178,-0.30049000000000003,106,0.9531108968798944
49,Success,70.17743051625222,-0.4484851,43,0.9521577859830145
50,Success,-111.90224167621005,-0.30049000000000003,78,0.9512056281970315
51,Success,30.72839811656752,-0.4484851,24,0.9502544225688344
52,Success,-2902.3001199392647,-0.30049000000000003,393,0.9493041681462656
53,Success,-579.2817259383555,-0.30049000000000003,133,0.9483548639781193
54,Success,-726.2716018834337,-1.0259772008737016,139,0.9474065091141411
55,Success,-14.94220993399398,-1.0259772008737016,46,0.946459102605027
56,Success,-1945.818254758252,-1.3061866640858253,366,0.9455126435024219
57,Success,-1443.3671131811586,-1.3061866640858253,164,0.9445671308589195
58,Success,-1028.7336881445945,-1.3061866640858253,138,0.9436225637280606
59,Success,-39.21251703857601,-1.3061866640858253,43,0.9426789411643326
60,Success,-747.067376234913,-1.3061866640858253,120,0.9417362622231683
61,Success,-560.3543710519864,-1.3061866640858253,219,0.9407945259609451
62,Success,-562.7273610774594,-1.3061866640858253,194,0.9398537314349842
63,Success,-420.5274368562659,-1.3061866640858253,62,0.9389138777035492
64,Success,-285.51743884739983,-1.3061866640858253,84,0.9379749638258457
65,Success,-120.54130278887538,-1.3061866640858253,81,0.9370369888620198
66,Success,-436.4721385578123,-1.3061866640858253,90,0.9360999518731578
67,Success,-1105.0550728187059,-1.3061866640858253,192,0.9351638519212846
68,Success,-319.5896358721825,-1.3061866640858253,68,0.9342286880693633
69,Success,-151.5736843040547,-1.3061866640858253,98,0.933294459381294
70,Success,-375.13360371436306,-1.0259772008737016,89,0.9323611649219127
71,Success,-259.93647886435235,-1.3061866640858253,80,0.9314288037569908
72,Success,-552.8647370323387,-1.0259772008737016,115,0.9304973749532338
73,Success,-710.036142698062,-1.0259772008737016,112,0.9295668775782806
74,Success,-1150.0306617617573,-1.3061866640858253,299,0.9286373107007023
75,Success,-179.53224755112305,-1.3061866640858253,41,0.9277086733900016
76,Success,-648.3840583168003,-1.3061866640858253,172,0.9267809647166116
77,Success,192.01191963354015,-1.0259772008737016,68,0.925854183751895
78,Success,-680.6759837117822,-1.3061866640858253,171,0.9249283295681431
79,Success,29.44365646758544,-1.0259772008737016,25,0.9240034012385749
80,Success,-1286.163539940972,-1.3061866640858253,192,0.9230793978373364
81,Success,-266.0076698609324,-1.0259772008737016,46,0.9221563184394991
82,Success,-1002.0530319440912,-1.0259772008737016,138,0.9212341621210596
83,Success,-524.1606746758702,-1.0259772008737016,83,0.9203129279589385
84,Success,-869.2145388124604,-1.0259772008737016,112,0.9193926150309796
85,Success,-20.07160188343248,-1.3061866640858253,22,0.9184732224159486
86,Success,-1320.5891494092907,-1.0259772008737016,193,0.9175547491935327
87,Success,-1991.023633556235,-1.3061866640858253,428,0.9166371944443392
88,Success,-404.43935433231013,-1.3061866640858253,103,0.9157205572498949
89,Success,132.53550489775404,-1.3061866640858253,20,0.914804836692645
90,Success,-263.632247551123,-1.0259772008737016,67,0.9138900318559524
91,Success,-331.61616201894026,-1.0259772008737016,103,0.9129761418240965
92,Success,132.66064566769046,-1.3061866640858253,37,0.9120631656822724
93,Success,-272.09674265336923,-1.3061866640858253,40,0.9111511025165902
94,Success,-400.69076268809727,-1.0259772008737016,167,0.9102399514140735
95,Success,-1287.865072230791,-1.3061866640858253,213,0.9093297114626595
96,Success,-319.05738832106033,-1.0259772008737016,140,0.9084203817511969
97,Success,-2230.009086170866,-1.0259772008737016,432,0.9075119613694457
98,Success,-426.54997932423305,-1.0259772008737016,123,0.9066044494080763
99,Success,-658.2450607622666,-1.166793593850468,161,0.9056978449586682
100,Success,-373.82496148800715,-1.3061866640858253,137,0.9047921471137096
101,Success,-589.9207921085454,-1.166793593850468,190,0.9038873549665959
102,Success,-953.7415848621619,-1.3061866640858253,273,0.9029834676116293
103,Success,-1304.5967426533664,-1.166793593850468,244,0.9020804841440176
104,Success,-608.0591289855355,-1.58087560448751,132,0.9011784036598737
105,Success,131.43550489775402,-1.58087560448751,26,0.9002772252562138
106,Success,-1127.9778548610768,-1.4442564563498366,172,0.8993769480309576
107,Success,-471.47160188343287,-1.4442564563498366,101,0.8984775710829266
108,Success,-345.12517760730566,-1.9826999832687784,102,0.8975790935118436
109,Success,-392.6849896743022,-1.9826999832687784,132,0.8966815144183318
110,Success,-1434.4179229123306,-1.7162100453156373,257,0.8957848329039134
111,Success,-333.08778845257405,-1.7162100453156373,70,0.8948890480710096
112,Success,-563.0882065245332,-1.9826999832687784,116,0.8939941590229386
113,Success,-295.0791781022182,-1.9826999832687784,60,0.8931001648639156
114,Success,-609.7663488941455,-1.7162100453156373,178,0.8922070646990518
115,Success,-6.621883423305405,-1.9826999832687784,66,0.8913148576343527
116,Success,-1421.978932863525,-1.7162100453156373,263,0.8904235427767183
117,Success,-259.2336713156128,-1.9826999832687784,45,0.8895331192339416
118,Success,-181.3709178786511,-1.9826999832687784,92,0.8886435861147077
119,Success,-1224.2709758782034,-1.7162100453156373,157,0.887754942528593
120,Success,-2372.748978676693,-1.9826999832687784,399,0.8868671875860644
121,Success,42.46302835457893,-1.9826999832687784,39,0.8859803203984784
122,Success,143.36064566769048,-1.7162100453156373,32,0.88509434007808
123,Success,-619.5865438729079,-1.9826999832687784,152,0.8842092457380019
124,Success,-250.56374929192688,-1.9826999832687784,48,0.8833250364922639
125,Success,120.75869721112439,-1.7162100453156373,36,0.8824417114557717
126,Success,-1023.1596822498929,-1.7162100453156373,132,0.8815592697443159
127,Success,-66.73224755112295,-1.7162100453156373,32,0.8806777104745716
128,Success,-447.72612440181206,-1.7162100453156373,161,0.8797970327640969
129,Success,-368.26016184982007,-1.9826999832687784,62,0.8789172357313328
