Episode,Result,Total Reward,q_values,steps,epsilon
1,Success,99331.33190778806,0.0,143,0.999
2,Success,99958.15216563689,0.0,51,0.998001
3,Success,99696.24085203306,0.0,179,0.997002999
4,Success,99704.80858925381,0.0,55,0.996005996001
5,Success,99272.91259834779,0.0,151,0.995009990004999
6,Success,98837.33331847232,0.0,180,0.994014980014994
7,Success,98000.06197155472,0.0,339,0.993020965034979
8,Success,96139.19214856968,0.0,635,0.9920279440699441
9,Success,93895.8748431579,0.0,968,0.9910359161258742
10,Success,99603.54154188467,0.0,109,0.9900448802097482
11,Success,99109.66125435822,0.0,143,0.9890548353295385
12,Success,98948.58745778064,0.0,373,0.988065780494209
13,Success,97693.0914460367,0.0,486,0.9870777147137147
14,Success,96703.93037995613,0.0,684,0.986090636999001
15,Success,96706.50208643316,0.0,505,0.9851045463620021
16,Success,99544.37370849767,0.0,110,0.98411944181564
17,Success,99503.00783301762,0.0,110,0.9831353223738244
18,Success,99438.99009482384,0.0,176,0.9821521870514506
19,Success,99663.80529397167,0.0,75,0.9811700348643991
20,Success,97887.36362059145,0.0,462,0.9801888648295347
21,Success,99851.47172927609,0.0,79,0.9792086759647052
22,Success,95512.7439973852,0.0,854,0.9782294672887405
23,Success,99244.1251129427,0.0,133,0.9772512378214517
24,Success,99451.20462735284,0.0,98,0.9762739865836303
25,Success,99363.49998606057,0.0,125,0.9752977125970467
26,Success,99756.94471925539,0.0,60,0.9743224148844496
27,Success,99333.0162617128,0.0,95,0.9733480924695651
28,Success,99839.62552667358,0.0,60,0.9723747443770956
29,Success,99710.84821406806,0.0,106,0.9714023696327185
30,Success,98547.45937349812,0.0,283,0.9704309672630859
31,Success,98995.52473567982,0.0,168,0.9694605362958227
32,Success,99490.23978378322,0.0,153,0.9684910757595269
33,Success,97629.85254528666,0.0,359,0.9675225846837673
34,Success,98962.7571377128,0.0,225,0.9665550620990835
35,Success,99790.24119043926,0.0,94,0.9655885070369844
36,Success,99975.7481481073,0.0,53,0.9646229185299474
37,Success,98259.44342758984,0.0,399,0.9636582956114175
38,Success,98470.38387616414,0.0,205,0.9626946373158061
39,Success,100003.0846881679,0.0,71,0.9617319426784903
40,Success,98403.05628493577,0.0,243,0.9607702107358118
41,Success,98823.20846122407,0.0,224,0.959809440525076
42,Success,99212.59380627054,0.0,104,0.9588496310845509
43,Success,98874.78182275318,0.0,306,0.9578907814534664
44,Success,97976.82811809398,0.0,434,0.9569328906720129
45,Success,98453.15221704588,0.0,327,0.9559759577813409
46,Success,98642.96152200556,0.0,294,0.9550199818235596
47,Success,99958.66435774966,0.0,72,0.9540649618417361
48,Success,99493.08384300202,0.0,138,0.9531108968798944
49,Success,99333.36757955502,0.0,124,0.9521577859830145
50,Success,98163.71511859322,0.0,317,0.9512056281970315
51,Success,99408.64736012288,0.0,162,0.9502544225688344
52,Success,99616.04543101709,0.0,118,0.9493041681462656
53,Success,97702.61817129182,0.0,364,0.9483548639781193
54,Success,99187.44397083603,0.0,134,0.9474065091141411
55,Success,99804.15840539969,0.0,78,0.946459102605027
56,Success,99213.3238266718,0.0,172,0.9455126435024219
57,Success,98100.01112660901,0.0,359,0.9445671308589195
58,Success,99593.09061322996,0.0,99,0.9436225637280606
59,Success,99338.06070092862,0.0,84,0.9426789411643326
60,Success,99148.69107187695,0.0,139,0.9417362622231683
61,Success,99689.90937298971,0.0,52,0.9407945259609451
62,Success,99083.27647529893,0.0,156,0.9398537314349842
63,Success,98886.93017059688,0.0,184,0.9389138777035492
64,Success,98398.73538910337,0.0,242,0.9379749638258457
65,Success,99714.6957807161,0.0,70,0.9370369888620198
66,Success,97993.61466769724,0.0,372,0.9360999518731578
67,Success,99535.90527988362,0.0,98,0.9351638519212846
68,Success,98876.76127437795,0.0,256,0.9342286880693633
69,Success,99710.08270697467,0.0,97,0.933294459381294
70,Success,99969.87801147802,0.0,34,0.9323611649219127
71,Success,98997.51374778307,0.0,208,0.9314288037569908
72,Success,99232.18242707392,0.0,162,0.9304973749532338
73,Success,98747.8885312218,0.0,234,0.9295668775782806
74,Success,98699.58296321936,0.0,342,0.9286373107007023
75,Success,99155.90686771275,0.0,167,0.9277086733900016
76,Success,99504.14944545942,0.0,127,0.9267809647166116
77,Success,97440.2100646879,0.0,402,0.925854183751895
78,Success,98633.75597204133,0.0,277,0.9249283295681431
79,Success,99648.70701769045,0.0,87,0.9240034012385749
80,Success,100106.6078555174,0.0,29,0.9230793978373364
81,Success,99894.9899288444,0.0,63,0.9221563184394991
82,Success,98649.10663942537,0.0,235,0.9212341621210596
83,Success,99454.53331039383,0.0,180,0.9203129279589385
84,Success,98798.42327136613,0.0,170,0.9193926150309796
85,Success,99166.74831550819,0.0,222,0.9184732224159486
86,Success,98458.29750140996,0.0,327,0.9175547491935327
87,Success,97560.65972604389,0.0,415,0.9166371944443392
88,Success,99984.52874319852,0.0,62,0.9157205572498949
89,Success,99949.00785551741,0.0,75,0.914804836692645
90,Success,99344.8099439741,0.0,82,0.9138900318559524
91,Success,99795.53009556758,0.0,57,0.9129761418240965
92,Success,98017.12317146278,0.0,278,0.9120631656822724
93,Success,99997.94832845815,0.0,56,0.9111511025165902
94,Success,98068.15509323754,0.0,241,0.9102399514140735
95,Success,98248.63068379393,0.0,293,0.9093297114626595
96,Success,98685.14723166535,0.0,234,0.9084203817511969
97,Success,100109.70783301762,0.0,33,0.9075119613694457
98,Success,99502.28400875806,0.0,94,0.9066044494080763
99,Success,99904.26776341116,0.0,57,0.9056978449586682
100,Success,99964.65238114103,0.0,57,0.9047921471137096
101,Success,99339.95284968737,0.0,163,0.9038873549665959
102,Success,99025.76806025922,0.0,212,0.9029834676116293
103,Success,99447.60216505981,0.0,208,0.9020804841440176
104,Success,99355.96461619603,0.0,194,0.9011784036598737
105,Success,99335.37365471349,0.0,213,0.9002772252562138
106,Success,99857.92651149843,0.0,73,0.8993769480309576
107,Success,98404.68541290854,0.0,318,0.8984775710829266
108,Success,99036.64890840082,0.0,281,0.8975790935118436
109,Success,98898.394474053,0.0,204,0.8966815144183318
110,Success,99916.03920602975,0.0,42,0.8957848329039134
111,Success,100060.90590734138,0.0,66,0.8948890480710096
112,Success,99805.78331659733,0.0,58,0.8939941590229386
113,Success,99083.37850645222,0.0,162,0.8931001648639156
114,Success,99312.01015309728,0.0,134,0.8922070646990518
115,Success,99949.69206116443,0.0,84,0.8913148576343527
116,Success,99660.02181835384,0.0,114,0.8904235427767183
117,Success,99703.72830722207,0.0,53,0.8895331192339416
118,Success,99383.7007512362,0.0,106,0.8886435861147077
119,Success,99860.967060051,0.0,86,0.887754942528593
120,Success,98994.9067781849,0.0,218,0.8868671875860644
121,Success,99760.3833057641,0.0,67,0.8859803203984784
122,Success,99311.30834752532,0.0,205,0.88509434007808
123,Success,99387.31493868356,0.0,164,0.8842092457380019
124,Success,99914.59824753489,0.0,80,0.8833250364922639
125,Success,99661.48871048585,0.0,78,0.8824417114557717
126,Success,99546.5073570152,0.0,124,0.8815592697443159
127,Success,99657.25801144965,0.0,62,0.8806777104745716
128,Success,99457.45155400875,0.0,86,0.8797970327640969
129,Success,99855.74014288749,0.0,46,0.8789172357313328
130,Success,99083.86291659522,0.0,181,0.8780383184956015
131,Success,99567.16967004302,0.0,112,0.8771602801771059
132,Success,99748.17085576129,0.0,124,0.8762831198969288
133,Success,99624.86305205474,0.0,76,0.8754068367770318
