Episode,Result,Total Reward,q_values,steps,epsilon
1,Fail,-1135.4409456887215,0.0,500,1.0
2,Success,-774.8809116167001,0.0,270,0.999
3,Fail,-1097.2898849086387,-0.642176450337266,500,0.999
4,Success,-336.61420470215813,-0.020000000000000004,261,0.998001
5,Fail,-1329.9384581297377,-1.3893643877144735,500,0.998001
6,Success,-505.289583570657,-0.07465177759663309,350,0.997002999
7,Success,-644.5097798525023,0.32696631517264574,406,0.997002999
8,Fail,-1426.0501722731335,-1.1070422687877144,501,0.996005996001
9,Fail,-488.28343010033166,-0.2762866575893873,501,0.996005996001
10,Success,-1017.9891082722506,3.6184026067684,274,0.995009990004999
11,Success,-890.3135421667572,2.1647916651174484,331,0.995009990004999
12,Fail,-1386.5159217015753,-0.7452744301661797,502,0.994014980014994
13,Success,-1178.9570823374231,2.1647916651174484,409,0.994014980014994
14,Fail,-522.294757097483,-0.3025964133182301,502,0.993020965034979
15,Fail,-1340.446722242475,-2.253660100667938,503,0.993020965034979
16,Fail,-786.5899001074265,4.473428365493401,503,0.9920279440699441
17,Fail,-1122.3145272266006,2.262563345401362,503,0.9920279440699441
18,Success,-1107.3668685838768,2.3224395437820604,427,0.9910359161258742
19,Fail,-1157.2419219696153,2.634895683430585,504,0.9910359161258742
20,Success,-956.3916582081712,17.819853621533234,480,0.9900448802097482
21,Fail,-644.0835777136684,2.1406354391668803,504,0.9900448802097482
22,Fail,-924.635788124221,5.1690789613862025,504,0.9890548353295385
23,Success,-429.36084982950416,18.642736339236567,293,0.9890548353295385
24,Success,-1890.6064252007154,19.898400676640676,454,0.988065780494209
25,Success,-933.1530000282117,6.792802331794253,393,0.988065780494209
26,Fail,-707.7711486782975,0.11403790089574904,505,0.9870777147137147
27,Fail,-1777.5025599092953,4.643176955514573,506,0.9870777147137147
28,Fail,-791.1780436696093,28.022315889553358,506,0.986090636999001
29,Fail,-1553.6736780796714,3.1818279697274527,506,0.986090636999001
30,Success,-929.2270488933086,28.022315889553358,389,0.9851045463620021
31,Success,-1979.99358501933,36.65447005052206,425,0.9851045463620021
32,Fail,-608.212328844974,3.7422094405577884,507,0.98411944181564
33,Success,-672.2112683218842,16.598916900058892,335,0.98411944181564
34,Success,-503.5139860151363,12.508178531892673,231,0.9831353223738244
35,Fail,-449.08126311511205,26.986352615478065,508,0.9831353223738244
36,Fail,-739.2491706400286,-9.273617659397972,508,0.9821521870514506
37,Fail,-1599.468416237133,-15.672021474566598,508,0.9821521870514506
38,Success,-776.3939568216566,44.041152001505296,479,0.9811700348643991
39,Fail,-1082.2457935474079,10.448985661648813,509,0.9811700348643991
40,Fail,-1238.0525198404812,43.07454156229849,509,0.9801888648295347
41,Success,-714.9597699798147,27.152456414392383,357,0.9801888648295347
42,Success,-556.82740321462,49.46816463410957,411,0.9792086759647052
43,Success,-704.8881617532577,54.460800790581715,492,0.9792086759647052
44,Fail,-1191.8326942349238,5.9192065891666035,510,0.9782294672887405
45,Success,-565.7187602984226,59.04973814394822,257,0.9782294672887405
46,Success,-811.2373927684386,58.13109889829853,469,0.9772512378214517
47,Fail,-748.9436993530853,52.133061942020774,511,0.9772512378214517
48,Success,-280.7733827680536,43.0250946038324,229,0.9762739865836303
49,Success,-534.0581845629206,46.97101384946261,322,0.9762739865836303
50,Success,-897.9811077543986,71.61843498736167,384,0.9752977125970467
51,Fail,-1029.635943167248,65.43074377503078,512,0.9752977125970467
52,Fail,-684.6550194494068,58.41420774619314,512,0.9743224148844496
53,Success,-525.540913496952,55.8214031889373,299,0.9743224148844496
54,Success,-1278.4635612816937,58.477223859022345,415,0.9733480924695651
55,Fail,-1551.0955178520223,34.24344516381933,513,0.9733480924695651
56,Fail,-1127.2806342733338,48.73422525310015,513,0.9723747443770956
57,Success,-350.56466613967626,82.08894301122193,291,0.9723747443770956
58,Success,-776.2484029757724,60.82118022307251,371,0.9714023696327185
59,Fail,-1289.545033813631,74.26794976159536,514,0.9714023696327185
60,Fail,-1383.5494739131784,58.13421983054863,514,0.9704309672630859
61,Success,-1041.9315234025116,60.38489386768323,407,0.9704309672630859
62,Fail,-1322.7483905369913,8.066851886903176,514,0.9694605362958227
63,Fail,-1237.7689054859031,32.644379320497414,515,0.9694605362958227
64,Success,-241.48932493926372,65.52728876493718,172,0.9684910757595269
65,Fail,-812.7843636180288,60.47535835628405,515,0.9684910757595269
66,Fail,-874.0865839813792,16.65169053627165,515,0.9675225846837673
67,Success,-809.0359808278514,103.81151109307774,271,0.9675225846837673
68,Fail,-1051.7496310210495,-7.411615886811202,516,0.9665550620990835
69,Fail,-1081.0614953914258,69.1142100585346,516,0.9665550620990835
70,Success,-951.2422330064225,85.59568798485589,396,0.9655885070369844
71,Fail,-938.2737583481247,66.8917670996964,517,0.9655885070369844
72,Fail,-1267.7756702937274,76.23910583192827,517,0.9646229185299474
73,Success,-679.9547375769322,112.20094649392182,405,0.9646229185299474
74,Fail,-1011.9405365229253,83.55810822326045,517,0.9636582956114175
75,Success,-490.3206386563412,90.51483789049533,206,0.9636582956114175
76,Fail,-933.2584007758231,83.09969837333773,518,0.9626946373158061
77,Fail,-1161.7900440831504,90.47871580361004,518,0.9626946373158061
78,Success,-394.867959388549,102.87173079806087,340,0.9617319426784903
79,Fail,-855.402928536326,22.47830220124411,519,0.9617319426784903
80,Fail,-1000.8119412244977,112.20199402569892,519,0.9607702107358118
81,Fail,-1094.406400029632,98.81771298233086,519,0.9607702107358118
82,Fail,-635.6817435611918,113.45273763456686,519,0.959809440525076
83,Success,-432.4892645954824,104.66436722952307,262,0.959809440525076
84,Fail,-675.5777518075287,125.64403459163823,520,0.9588496310845509
85,Success,-1154.8410293348284,137.77744377878295,490,0.9588496310845509
86,Success,-590.0351106535531,138.6012975971005,448,0.9578907814534664
87,Fail,-808.1794981865086,63.98159709928427,521,0.9578907814534664
88,Fail,-1665.6805499289094,89.0743006116285,521,0.9569328906720129
89,Fail,-757.1892000512543,20.79460115453223,521,0.9569328906720129
90,Fail,-638.215627494502,90.9976057243286,521,0.9559759577813409
91,Success,-509.4808837468231,148.59471124294234,217,0.9559759577813409
92,Fail,-1284.82706723456,26.99635312430274,522,0.9550199818235596
93,Success,-1009.1140168520478,154.70237878582031,440,0.9550199818235596
94,Fail,-696.6705970728398,139.4189968974238,522,0.9540649618417361
95,Fail,-412.79254948137174,127.1710938632764,522,0.9540649618417361
96,Fail,-771.2898936965254,159.0089695210284,522,0.9531108968798944
97,Success,-1158.2990964434991,157.03277304737225,520,0.9531108968798944
98,Fail,-872.0337510770395,176.33658795803348,523,0.9521577859830145
99,Fail,-949.8205165493497,163.0958095673846,523,0.9521577859830145
100,Success,-162.5324295782308,164.0539369882993,129,0.9512056281970315
101,Success,-685.3459652882821,141.3627130148349,360,0.9512056281970315
102,Fail,-594.2907229254043,104.77873213135653,524,0.9502544225688344
103,Success,-717.8572780648864,175.37990864320528,490,0.9502544225688344
104,Fail,-1178.5006939170516,155.14818143561033,524,0.9493041681462656
105,Success,-1417.3128288472553,171.8562038996041,475,0.9493041681462656
106,Success,-570.1426008721473,158.37293269716235,407,0.9483548639781193
107,Fail,-997.1122512409156,86.3940811106596,525,0.9483548639781193
108,Fail,-818.5830635938563,61.364073378169934,525,0.9474065091141411
109,Fail,-911.8767041253718,133.81039555836543,526,0.9474065091141411
110,Fail,-794.3933856974645,173.6593175836239,526,0.946459102605027
111,Fail,-727.8394133090071,110.03795754088111,526,0.946459102605027
112,Fail,-462.67466681069425,187.51027525428313,526,0.9455126435024219
113,Success,-655.4124677867021,168.4426795234989,375,0.9455126435024219
114,Success,-779.4034639609408,192.53108646071402,318,0.9445671308589195
115,Fail,-416.7223354768412,141.7114685652006,527,0.9445671308589195
116,Fail,-521.4473700896607,165.03845429208786,527,0.9436225637280606
117,Fail,-835.4468580831183,146.42590120393845,528,0.9436225637280606
118,Success,-821.1606950431382,205.58801392106872,474,0.9426789411643326
119,Fail,-865.199354308489,201.2051329396687,528,0.9426789411643326
120,Success,-657.9966955491872,179.684822677699,446,0.9417362622231683
121,Success,-792.8159648429454,214.74453911708466,500,0.9417362622231683
122,Fail,-672.2896212045921,162.06836317704338,529,0.9407945259609451
123,Fail,-664.6977898452657,65.6989562458512,529,0.9407945259609451
124,Fail,-1665.6226299177906,184.93714269662263,529,0.9398537314349842
125,Success,-222.5621449212823,193.44154280893758,234,0.9398537314349842
126,Success,-595.0264556601437,201.92384049219874,368,0.9389138777035492
127,Fail,-625.1407104028658,128.7983970106452,530,0.9389138777035492
128,Success,-838.6789104740731,199.29923236177788,444,0.9379749638258457
129,Fail,-743.864276383638,208.42492758163226,531,0.9379749638258457
130,Fail,-492.172557681097,234.60554100455667,531,0.9370369888620198
131,Fail,-850.8664213067724,149.0004727874017,531,0.9370369888620198
132,Fail,-647.6069635778371,81.90209687256466,531,0.9360999518731578
133,Success,-483.00905934882053,246.79355913917465,306,0.9360999518731578
134,Fail,-669.3903576130438,159.08495037610064,531,0.9351638519212846
135,Fail,-700.9698101806853,214.48645138410723,532,0.9351638519212846
136,Fail,-319.4343154448027,112.46057672537816,532,0.9342286880693633
137,Fail,-1057.213198614,154.47614687654342,532,0.9342286880693633
138,Fail,-552.0476253277753,212.47142557623945,532,0.933294459381294
139,Success,-309.84966378218235,259.1159830740126,144,0.933294459381294
140,Success,-493.28086910268917,263.97478527778895,281,0.9323611649219127
141,Fail,-577.7896087489996,236.7803578672594,533,0.9323611649219127
142,Fail,-431.49147122015137,246.51661396140383,533,0.9314288037569908
143,Success,-827.9717348768309,247.53656854805405,364,0.9314288037569908
144,Success,-464.2012279989726,280.85579333773967,195,0.9304973749532338
145,Success,-425.50869963151916,237.14495357995526,415,0.9304973749532338
146,Fail,-703.6345177605523,251.07757557584137,534,0.9295668775782806
147,Fail,-392.44180308035055,247.36902564266475,535,0.9295668775782806
148,Success,-709.4761723485342,256.6794769297953,296,0.9286373107007023
149,Fail,-904.7414507394608,236.8338505046299,535,0.9286373107007023
150,Success,-335.39976685109184,259.45175205570297,282,0.9277086733900016
151,Fail,-201.91295469165345,221.45550832635834,536,0.9277086733900016
152,Fail,-492.9061337163529,192.57253111353478,536,0.9267809647166116
153,Success,-637.0563540189135,304.3557281783088,534,0.9267809647166116
154,Success,-819.5339100912722,304.3557281783088,386,0.925854183751895
155,Fail,-766.2469057131876,248.77156698654989,537,0.925854183751895
156,Success,69.80583242522496,276.612278685212,111,0.9249283295681431
157,Fail,-1666.026172412836,229.7527860939221,537,0.9249283295681431
158,Fail,-959.6202840132105,266.81876223988917,537,0.9240034012385749
159,Fail,-990.5411915662057,265.14110990403935,537,0.9240034012385749
160,Success,-420.4527237814512,323.7101363407266,387,0.9230793978373364
161,Fail,-739.9353157854481,260.07188407159407,538,0.9230793978373364
162,Fail,-827.7503045131737,267.3158294378402,538,0.9221563184394991
163,Fail,-470.35412502358986,307.5618095716753,538,0.9221563184394991
164,Success,-191.96032904208613,329.5347178510815,304,0.9212341621210596
165,Fail,-214.9728613802439,359.218951075579,539,0.9212341621210596
166,Fail,-510.6759061460147,276.126157652453,539,0.9203129279589385
167,Fail,-637.276000240739,271.7982863897372,539,0.9203129279589385
168,Fail,-311.6359020694672,287.1068715233231,539,0.9193926150309796
169,Success,-421.88973270905285,321.9358704628272,376,0.9193926150309796
170,Fail,-1310.3463620161044,134.2125970437515,540,0.9184732224159486
171,Success,-923.6351264825821,317.31614720376166,302,0.9184732224159486
172,Fail,-1359.1832392216875,314.8698081031471,540,0.9175547491935327
173,Fail,-694.1852851064867,259.18342823752135,541,0.9175547491935327
174,Success,-818.5194160375413,321.6734191732943,497,0.9166371944443392
175,Success,-302.38001201962504,369.43400744037405,148,0.9166371944443392
176,Success,-392.3570545038199,370.3563055685616,294,0.9157205572498949
177,Success,-402.03836586127596,327.04900467955616,247,0.9157205572498949
178,Fail,-1048.7464119884087,339.9800348001568,542,0.914804836692645
179,Fail,-413.79412743873615,303.613854713455,542,0.914804836692645
180,Fail,-610.1069166188815,309.4307237523944,542,0.9138900318559524
181,Fail,-328.1254640698448,237.7773417656339,543,0.9138900318559524
182,Success,-103.52492485097679,355.70749234148343,200,0.9129761418240965
183,Fail,-1231.2420439477055,302.2233698310935,543,0.9129761418240965
184,Fail,-92.51633882572337,240.172265326338,543,0.9120631656822724
185,Fail,-536.3382537792671,398.9131453971278,543,0.9120631656822724
186,Fail,-579.2767529779944,405.38511678925903,543,0.9111511025165902
187,Fail,-638.1468442921658,380.64453418311905,544,0.9111511025165902
188,Fail,-415.49805033552246,266.7850590944257,544,0.9102399514140735
189,Fail,-218.2424768572446,299.88706670074026,544,0.9102399514140735
190,Fail,-560.5959344907886,419.87756262709934,544,0.9093297114626595
191,Fail,-721.0503680976789,202.26271270244445,545,0.9093297114626595
192,Fail,-1098.2901735192743,327.4710281891284,545,0.9084203817511969
193,Fail,-556.3896457537661,310.7354573187904,545,0.9084203817511969
194,Success,-798.5726584128638,434.3981500382288,495,0.9075119613694457
195,Fail,-670.5905354347873,299.76693372846,546,0.9075119613694457
196,Success,-89.23945249212872,411.96401455036437,224,0.9066044494080763
197,Fail,-321.92695171469666,441.6967380035838,546,0.9066044494080763
198,Success,-542.1369485919176,434.03589519375174,286,0.9056978449586682
199,Success,-378.2952479243356,418.0747617354331,379,0.9056978449586682
200,Success,-190.81569290742604,415.7679530748819,208,0.9047921471137096
201,Fail,-474.5448095840875,379.37971956636864,547,0.9047921471137096
202,Success,-274.6526778032768,442.9907781527439,471,0.9038873549665959
203,Fail,-458.1185957595978,428.9788647569897,548,0.9038873549665959
204,Success,-395.22051876040825,421.93757838888087,275,0.9029834676116293
205,Success,-220.8272843944812,446.1650787858156,399,0.9029834676116293
206,Fail,-420.2715669768558,449.47990948017474,548,0.9020804841440176
207,Fail,-869.7656337033599,382.100734198486,548,0.9020804841440176
208,Fail,-705.5655495736762,378.0175664699757,548,0.9011784036598737
209,Success,-872.2901488815294,462.5380281785827,387,0.9011784036598737
210,Success,-580.788584918904,440.95894599993744,479,0.9002772252562138
211,Success,-503.9832892105493,478.31737280036293,531,0.9002772252562138
212,Success,-247.523757363326,447.8918516994899,274,0.8993769480309576
213,Fail,-466.1048358742837,500.3480095472977,550,0.8993769480309576
214,Fail,-404.18994106380103,384.81117967115324,550,0.8984775710829266
215,Success,-542.0888305110377,462.4072062932674,353,0.8984775710829266
216,Fail,-635.3174763515336,383.3685924567627,550,0.8975790935118436
217,Fail,-813.3660745764565,508.7274669681561,551,0.8975790935118436
218,Fail,-780.6471607689914,512.5000142291075,551,0.8966815144183318
219,Fail,-525.2172274533541,520.1308992653917,551,0.8966815144183318
220,Success,-506.79361737927104,477.5076608747763,243,0.8957848329039134
221,Success,-311.5948927253505,512.6784541331547,199,0.8957848329039134
222,Fail,-483.92134535170777,520.7253771535826,552,0.8948890480710096
223,Fail,-533.8548300243726,360.85944558790857,552,0.8948890480710096
224,Fail,-520.3662030402544,308.9253578649638,552,0.8939941590229386
225,Fail,-689.9331193183485,465.8203248213009,553,0.8939941590229386
226,Fail,-516.8602428055053,522.1696719901965,553,0.8931001648639156
227,Fail,-401.24488426837655,401.346647323247,553,0.8931001648639156
228,Success,-350.783028563994,506.62033909524047,455,0.8922070646990518
229,Success,-675.751937703274,508.7649902264518,333,0.8922070646990518
230,Fail,-701.8552426255444,555.1958604017259,553,0.8913148576343527
231,Fail,-446.3269889964078,467.1398373142674,554,0.8913148576343527
232,Success,-707.0449842391303,556.7524569819361,553,0.8904235427767183
233,Fail,-523.7339083876989,380.9322638561395,554,0.8904235427767183
234,Fail,-166.49143217805175,507.2180599577541,554,0.8895331192339416
235,Fail,-199.3114153448199,501.5391375891652,555,0.8895331192339416
236,Fail,-653.2731942303406,552.1334929611797,555,0.8886435861147077
237,Fail,-410.0062217067079,569.9483260892102,555,0.8886435861147077
238,Success,-249.7810989812457,555.865076720135,234,0.887754942528593
