Episode,Result,Total Reward,q_values,steps,epsilon
1,Success,25,0.0,505,0.995
2,Success,45,0.0,28,0.990025
3,Success,575,0.0,258,0.985074875
4,Success,-150,0.0,83,0.9801495006250001
5,Success,-680,0.0,724,0.9752487531218751
6,Success,695,0.0,124,0.9703725093562657
7,Success,360,2.37334739673914e-07,369,0.9655206468094844
8,Success,655,0.0,180,0.960693043575437
9,Success,545,0.0,233,0.9558895783575597
10,Success,-410,0.0,133,0.9511101304657719
11,Success,125,7.801611139761594e-05,262,0.946354579813443
12,Success,310,1.4843471224519945e-11,236,0.9416228069143757
13,Success,375,7.246248347786815e-07,405,0.9369146928798039
14,Success,20,0.00015525206168125574,87,0.9322301194154049
15,Success,620,0.00015525206168125574,92,0.9275689688183278
16,Success,940,7.246248347786815e-07,436,0.9229311239742362
17,Success,270,0.0029902161347186993,93,0.918316468354365
18,Success,375,0.0029902161347186993,143,0.9137248860125932
19,Success,695,2.2822649005602662e-08,227,0.9091562615825302
20,Success,1335,2.2822649005602662e-08,299,0.9046104802746175
21,Success,680,0.012198089402325816,208,0.9000874278732445
22,Success,870,0.012198089402325816,329,0.8955869907338783
23,Success,275,2.2822649005602662e-08,38,0.8911090557802088
24,Success,230,4.133039126893461e-05,43,0.8866535105013078
25,Success,2660,2.2822649005602662e-08,453,0.8822202429488013
26,Success,135,0.015536329831155146,76,0.8778091417340573
27,Success,1080,0.015536329831155146,328,0.8734200960253871
28,Success,1865,0.0004424545594276252,365,0.8690529955452602
29,Success,225,0.0004424545594276252,28,0.8647077305675338
30,Success,495,0.0004424545594276252,77,0.8603841919146962
31,Success,175,0.019618009222106617,261,0.8560822709551227
32,Success,230,0.0004424545594276252,46,0.851801859600347
33,Success,1100,0.019618009222106617,185,0.8475428503023453
34,Success,545,0.0004424545594276252,139,0.8433051360508336
35,Success,230,0.0004424545594276252,184,0.8390886103705794
36,Success,810,0.00165778738613171,333,0.8348931673187264
37,Success,355,9.759753082582285e-08,53,0.8307187014821328
38,Success,2005,9.759753082582285e-08,228,0.8265651079747222
39,Success,530,0.00165778738613171,90,0.8224322824348486
40,Success,2360,0.0007194901145600556,350,0.8183201210226743
41,Success,-20,9.759753082582285e-08,54,0.8142285204175609
42,Success,205,9.759753082582285e-08,82,0.810157377815473
43,Success,665,9.759753082582285e-08,151,0.8061065909263957
44,Success,2415,9.759753082582285e-08,266,0.8020760579717637
