Episode,Result,Total Reward,q_values,steps,epsilon
54,Success,-6.600000000000136,-37.022498154618575,202,0.9474065091141411
55,Success,123.89999999999992,-37.022498154618575,68,0.946459102605027
56,Success,-473.7000000000056,-27.07196454803986,540,0.9455126435024219
57,Success,212.40000000000015,-27.07196454803986,96,0.9445671308589195
58,Success,-331.8000000000005,-27.07196454803986,162,0.9436225637280606
59,Success,339.20000000000005,-37.022498154618575,74,0.9426789411643326
60,Success,-1103.7000000000048,-37.022498154618575,635,0.9417362622231683
61,Success,-84.39999999999952,-37.022498154618575,305,0.9407945259609451
62,Success,-1289.2999999999915,-37.022498154618575,963,0.9398537314349842
63,Success,37.50000000000001,-37.022498154618575,30,0.9389138777035492
64,Success,-279.10000000000207,-27.07196454803986,238,0.9379749638258457
65,Success,31.600000000000364,-37.022498154618575,108,0.9370369888620198
66,Success,142.39999999999998,-27.07196454803986,28,0.9360999518731578
67,Success,111.70000000000012,-27.07196454803986,169,0.9351638519212846
68,Success,-134.50000000000097,-27.07196454803986,125,0.9342286880693633
69,Success,72.6,-27.07196454803986,28,0.933294459381294
70,Success,-224.89999999999984,-27.07196454803986,75,0.9323611649219127
71,Success,197.5,-37.022498154618575,103,0.9314288037569908
72,Success,-317.4,-27.07196454803986,98,0.9304973749532338
73,Success,-347.400000000002,-27.07196454803986,161,0.9295668775782806
74,Success,-82.89999999999912,-37.022498154618575,276,0.9286373107007023
75,Success,415.60000000000014,-37.022498154618575,117,0.9277086733900016
76,Success,397.2000000000003,-37.022498154618575,108,0.9267809647166116
77,Success,216.90000000000038,-27.07196454803986,103,0.925854183751895
78,Success,155.99999999999997,-37.022498154618575,46,0.9249283295681431
79,Success,34.90000000000006,-27.07196454803986,56,0.9240034012385749
80,Success,-52.699999999999875,-31.98625681378678,164,0.9230793978373364
81,Success,34.0000000000002,-40.94173705970763,73,0.9221563184394991
82,Success,250.9000000000004,-31.98625681378678,177,0.9212341621210596
83,Success,387.29999999999893,-31.98625681378678,224,0.9203129279589385
84,Success,466.09999999999934,-31.98625681378678,120,0.9193926150309796
85,Success,143.8,-31.98625681378678,14,0.9184732224159486
86,Success,-981.0999999999877,-44.155068239149166,311,0.9175547491935327
87,Success,-237.30000000000175,-36.29325865918093,148,0.9166371944443392
88,Success,895.6999999999977,-36.29325865918093,175,0.9157205572498949
89,Success,-10.099999999999682,-44.155068239149166,127,0.914804836692645
90,Success,1044.9999999999982,-44.155068239149166,140,0.9138900318559524
91,Success,469.19999999999993,-44.155068239149166,85,0.9129761418240965
92,Success,12.100000000000108,-36.29325865918093,100,0.9120631656822724
93,Success,1733.1000000000067,-36.29325865918093,272,0.9111511025165902
94,Success,50.10000000000002,-44.155068239149166,74,0.9102399514140735
95,Success,598.9999999999994,-36.29325865918093,197,0.9093297114626595
96,Success,322.40000000000015,-36.29325865918093,168,0.9084203817511969
97,Success,-281.9000000000002,-36.29325865918093,206,0.9075119613694457
98,Success,-29.999999999999602,-36.29325865918093,119,0.9066044494080763
99,Success,158.5999999999993,-44.155068239149166,146,0.9056978449586682
100,Success,-211.79999999999993,-42.973843303894505,347,0.9047921471137096
101,Success,167.3000000000005,-42.973843303894505,161,0.9038873549665959
102,Success,-25.299999999999685,-42.973843303894505,132,0.9029834676116293
103,Success,-85.10000000000184,-42.973843303894505,191,0.9020804841440176
104,Success,-28.499999999999545,-46.736349793061166,102,0.9011784036598737
105,Success,200.30000000000018,-42.973843303894505,55,0.9002772252562138
106,Success,74.10000000000002,-46.736349793061166,13,0.8993769480309576
107,Success,564.299999999999,-46.736349793061166,122,0.8984775710829266
108,Success,101.60000000000004,-46.736349793061166,44,0.8975790935118436
109,Success,375.0999999999992,-46.736349793061166,134,0.8966815144183318
110,Success,566.7999999999993,-46.736349793061166,233,0.8957848329039134
111,Success,152.40000000000003,-46.736349793061166,31,0.8948890480710096
112,Success,143.09999999999997,-42.973843303894505,21,0.8939941590229386
113,Success,393.89999999999816,-42.973843303894505,142,0.8931001648639156
114,Success,547.0,-46.736349793061166,109,0.8922070646990518
115,Success,612.1999999999945,-42.973843303894505,615,0.8913148576343527
116,Success,897.1999999999991,-46.736349793061166,304,0.8904235427767183
117,Success,779.8999999999978,-42.973843303894505,255,0.8895331192339416
118,Success,386.9,-42.973843303894505,37,0.8886435861147077
119,Success,-1277.499999999996,-46.736349793061166,366,0.887754942528593
120,Success,187.00000000000043,-45.26546372360529,218,0.8868671875860644
121,Success,214.29999999999694,-46.736349793061166,267,0.8859803203984784
122,Success,117.5,-45.26546372360529,31,0.88509434007808
123,Success,701.6999999999994,-46.736349793061166,114,0.8842092457380019
124,Success,484.5999999999972,-46.736349793061166,398,0.8833250364922639
125,Success,571.3000000000001,-45.26546372360529,104,0.8824417114557717
126,Success,399.29999999999984,-45.26546372360529,67,0.8815592697443159
127,Success,106.20000000000014,-45.26546372360529,120,0.8806777104745716
128,Success,2174.000000000018,-46.736349793061166,459,0.8797970327640969
129,Success,-910.8000000000019,-45.26546372360529,219,0.8789172357313328
130,Success,265.2999999999995,-46.736349793061166,70,0.8780383184956015
131,Success,157.80000000000027,-46.736349793061166,89,0.8771602801771059
132,Success,2.3000000000003524,-46.736349793061166,104,0.8762831198969288
133,Success,575.8999999999982,-45.26546372360529,232,0.8754068367770318
134,Success,74.00000000000033,-45.26546372360529,137,0.8745314299402548
135,Success,22.10000000000005,-45.26546372360529,41,0.8736568985103146
136,Success,152.19999999999973,-45.26546372360529,156,0.8727832416118043
137,Success,149.0000000000002,-45.26546372360529,65,0.8719104583701925
138,Success,228.5000000000002,-45.26546372360529,141,0.8710385479118223
139,Success,273.1000000000005,-45.26546372360529,137,0.8701675093639105
140,Success,42.90000000000002,-45.26546372360529,27,0.8692973418545467
141,Success,6.70000000000033,-46.736349793061166,101,0.8684280445126921
142,Success,182.5000000000001,-45.26546372360529,39,0.8675596164681794
143,Success,-28.499999999999574,-46.736349793061166,154,0.8666920568517111
144,Success,272.6000000000005,-46.736349793061166,143,0.8658253647948594
145,Success,-44.30000000000024,-45.26546372360529,120,0.8649595394300645
146,Success,126.49999999999997,-46.736349793061166,42,0.8640945798906344
147,Success,185.50000000000014,-45.26546372360529,60,0.8632304853107438
148,Success,172.1000000000001,-46.736349793061166,39,0.862367254825433
149,Success,183.30000000000004,-45.26546372360529,19,0.8615048875706075
150,Success,2.200000000000074,-45.26546372360529,34,0.8606433826830369
151,Success,47.49999999999998,-46.736349793061166,32,0.8597827393003539
152,Success,52.09999999999998,-46.736349793061166,37,0.8589229565610536
153,Success,101.60000000000005,-46.736349793061166,36,0.8580640336044925
154,Success,167.10000000000008,-46.736349793061166,36,0.857205969570888
155,Success,118.59999999999998,-45.26546372360529,70,0.8563487636013172
156,Success,584.8999999999993,-45.26546372360529,60,0.8554924148377159
157,Success,210.20000000000024,-46.736349793061166,120,0.8546369224228781
158,Success,724.299999999998,-45.26546372360529,136,0.8537822855004553
159,Success,276.40000000000015,-46.736349793061166,44,0.8529285032149548
160,Success,542.9999999999985,-46.736349793061166,212,0.8520755747117399
161,Success,347.8000000000004,-46.736349793061166,148,0.8512234991370281
162,Success,-115.6999999999999,-46.540055205074566,73,0.8503722756378911
163,Success,659.3999999999975,-46.736349793061166,197,0.8495219033622532
164,Success,156.9,-46.540055205074566,37,0.8486723814588909
165,Success,-62.49999999999963,-46.736349793061166,500,0.847823709077432
166,Success,274.1000000000006,-46.736349793061166,197,0.8469758853683546
167,Success,1062.4999999999973,-46.540055205074566,345,0.8461289094829862
168,Success,650.7999999999995,-46.540055205074566,58,0.8452827805735033
169,Success,634.6999999999989,-46.736349793061166,190,0.8444374977929298
170,Success,1670.1000000000022,-46.736349793061166,327,0.8435930602951368
171,Success,1594.1000000000045,-46.736349793061166,259,0.8427494672348417
172,Success,178.50000000000003,-46.736349793061166,16,0.8419067177676068
173,Success,567.7999999999994,-46.540055205074566,96,0.8410648110498392
174,Success,100.40000000000015,-46.540055205074566,59,0.8402237462387894
175,Success,924.9999999999959,-46.736349793061166,259,0.8393835224925505
176,Success,408.0999999999989,-46.540055205074566,94,0.838544138970058
177,Success,1478.6,-46.540055205074566,211,0.8377055948310879
178,Success,886.7999999999992,-46.736349793061166,110,0.8368678892362568
179,Success,1953.800000000015,-46.540055205074566,583,0.8360310213470206
180,Success,556.0999999999995,-46.540055205074566,122,0.8351949903256736
181,Success,427.3999999999992,-46.540055205074566,157,0.8343597953353479
182,Success,136.8,-46.736349793061166,43,0.8335254355400126
183,Success,745.4999999999977,-46.540055205074566,179,0.8326919101044725
184,Success,220.8999999999995,-46.540055205074566,106,0.831859218194368
185,Success,160.10000000000002,-46.736349793061166,250,0.8310273589761736
186,Success,946.199999999997,-46.540055205074566,247,0.8301963316171974
187,Success,1084.2999999999995,-46.540055205074566,282,0.8293661352855802
188,Success,687.3999999999977,-46.736349793061166,166,0.8285367691502946
189,Success,175.09999999999872,-46.736349793061166,263,0.8277082323811443
190,Success,818.3999999999994,-46.736349793061166,219,0.8268805241487632
191,Success,188.30000000000007,-47.68718753839691,21,0.8260536436246144
192,Success,1088.099999999999,-46.736349793061166,216,0.8252275899809898
193,Success,1012.5999999999955,-46.736349793061166,438,0.8244023623910088
194,Success,591.2999999999988,-46.736349793061166,119,0.8235779600286178
195,Success,935.7999999999965,-47.68718753839691,255,0.8227543820685892
196,Success,323.3000000000002,-47.68718753839691,86,0.8219316276865206
197,Success,388.9,-46.736349793061166,214,0.8211096960588341
198,Success,194.20000000000022,-47.68718753839691,75,0.8202885863627752
199,Success,1814.4000000000124,-47.68718753839691,588,0.8194682977764125
200,Success,196.80000000000018,-47.68718753839691,98,0.818648829478636
201,Success,138.60000000000002,-47.68718753839691,92,0.8178301806491574
202,Success,1218.999999999999,-47.68718753839691,214,0.8170123504685082
203,Success,283.3000000000002,-46.736349793061166,86,0.8161953381180397
204,Success,39.700000000000294,-47.68718753839691,128,0.8153791427799216
205,Success,312.8,-46.736349793061166,28,0.8145637636371417
206,Success,271.30000000000007,-46.736349793061166,43,0.8137491998735046
207,Success,317.30000000000035,-46.736349793061166,158,0.812935450673631
208,Success,962.7999999999986,-47.68718753839691,91,0.8121225152229574
209,Success,277.6000000000003,-47.68718753839691,83,0.8113103927077344
210,Success,244.40000000000012,-47.68718753839691,75,0.8104990823150267
211,Success,124.60000000000011,-47.68718753839691,123,0.8096885832327116
212,Success,175.60000000000025,-47.68718753839691,122,0.8088788946494789
213,Success,3371.3000000000134,-47.68718753839691,320,0.8080700157548294
214,Success,182.9000000000002,-47.68718753839691,110,0.8072619457390746
215,Success,679.8999999999993,-46.736349793061166,184,0.8064546837933355
216,Success,495.2999999999988,-46.736349793061166,245,0.8056482291095421
217,Success,2360.1000000000013,-46.736349793061166,402,0.8048425808804326
218,Success,649.7999999999986,-46.736349793061166,191,0.8040377382995522
219,Success,1462.7999999999952,-46.736349793061166,423,0.8032337005612527
220,Success,177.9,-47.68718753839691,155,0.8024304668606914
221,Success,-219.70000000000064,-46.736349793061166,255,0.8016280363938307
222,Success,288.6,-47.68718753839691,90,0.8008264083574369
223,Success,974.8999999999996,-47.68718753839691,71,0.8000255819490795
224,Success,90.60000000000007,-47.68718753839691,53,0.7992255563671304
225,Success,1261.3000000000022,-47.86385266758485,430,0.7984263308107633
226,Success,1781.4000000000042,-47.68718753839691,253,0.7976279044799526
227,Success,38.80000000000016,-47.86385266758485,76,0.7968302765754727
228,Success,488.09999999999934,-47.68718753839691,151,0.7960334462988972
229,Success,1909.5000000000045,-47.86385266758485,316,0.7952374128525983
230,Success,568.7999999999994,-47.86385266758485,76,0.7944421754397457
231,Success,195.80000000000038,-47.86385266758485,109,0.7936477332643059
232,Success,257.8999999999987,-47.68718753839691,155,0.7928540855310416
233,Success,496.29999999999995,-47.68718753839691,135,0.7920612314455105
234,Success,407.40000000000066,-47.86385266758485,248,0.7912691702140651
235,Success,270.7000000000004,-47.68718753839691,192,0.790477901043851
236,Success,-119.29999999999953,-47.68718753839691,134,0.7896874231428072
237,Success,-3.799999999999912,-47.68718753839691,52,0.7888977357196644
238,Success,1183.199999999999,-47.86385266758485,351,0.7881088379839447
239,Success,269.70000000000005,-47.68718753839691,77,0.7873207291459607
240,Success,1053.499999999998,-47.86385266758485,352,0.7865334084168147
241,Success,1116.5999999999979,-47.68718753839691,167,0.7857468750083979
242,Success,454.7999999999996,-47.86385266758485,244,0.7849611281333895
243,Success,1238.3000000000022,-47.68718753839691,279,0.784176167005256
244,Success,1362.000000000011,-47.68718753839691,358,0.7833919908382508
245,Success,46.99999999999997,-47.68718753839691,265,0.7826085988474126
246,Success,600.5999999999984,-47.68718753839691,191,0.7818259902485653
247,Success,1088.599999999999,-47.68718753839691,273,0.7810441642583167
248,Success,1320.2000000000012,-47.68718753839691,255,0.7802631200940584
249,Success,426.0,-47.86385266758485,124,0.7794828569739644
250,Success,1044.0999999999963,-47.86385266758485,514,0.7787033741169904
251,Success,1291.3999999999999,-47.86385266758485,251,0.7779246707428734
252,Success,592.7999999999975,-48.78167902009985,214,0.7771467460721305
253,Success,1605.700000000003,-47.86385266758485,258,0.7763695993260584
254,Success,278.90000000000003,-48.92010906403035,74,0.7755932297267324
255,Success,1370.1000000000008,-47.86385266758485,126,0.7748176364970056
256,Success,4005.1000000000327,-48.92010906403035,625,0.7740428188605086
257,Success,338.4000000000001,-47.86385266758485,88,0.7732687760416481
258,Success,1049.9999999999977,-48.92010906403035,263,0.7724955072656065
259,Success,197.00000000000009,-48.92010906403035,37,0.7717230117583408
260,Success,2532.400000000004,-47.86385266758485,307,0.7709512887465825
261,Success,1394.7000000000007,-47.86385266758485,144,0.7701803374578359
262,Success,939.8999999999986,-48.92010906403035,125,0.7694101571203781
263,Success,-214.80000000000345,-47.86385266758485,429,0.7686407469632577
264,Success,54.10000000000005,-47.86385266758485,153,0.7678721062162944
265,Success,1230.100000000001,-47.86385266758485,406,0.7671042341100781
266,Success,47.50000000000003,-47.86385266758485,115,0.766337129875968
267,Success,216.60000000000016,-47.86385266758485,122,0.7655707927460921
268,Success,1078.599999999999,-47.86385266758485,213,0.764805221953346
269,Success,1038.2,-47.86385266758485,171,0.7640404167313927
270,Success,557.5999999999995,-47.86385266758485,97,0.7632763763146613
271,Success,3462.900000000026,-47.86385266758485,608,0.7625130999383466
272,Success,28.800000000000665,-47.86385266758485,293,0.7617505868384082
273,Success,2272.500000000011,-48.76706262140132,416,0.7609888362515699
274,Success,2975.500000000034,-48.76706262140132,768,0.7602278474153183
275,Success,899.4000000000004,-47.816431864600375,212,0.759467619567903
276,Success,1428.8000000000025,-48.76706262140132,381,0.7587081519483351
277,Success,3511.100000000021,-48.76706262140132,570,0.7579494437963867
278,Success,6546.899999999903,-48.76706262140132,955,0.7571914943525904
279,Success,1176.1999999999998,-47.816431864600375,189,0.7564343028582378
280,Success,2991.800000000013,-47.816431864600375,371,0.7556778685553796
281,Success,527.2,-47.816431864600375,257,0.7549221906868242
282,Success,2501.6000000000126,-47.816431864600375,748,0.7541672684961374
283,Success,2697.3000000000297,-48.76706262140132,679,0.7534131012276413
284,Success,404.49999999999727,-47.816431864600375,324,0.7526596881264136
285,Success,2823.3000000000093,-48.76706262140132,286,0.7519070284382872
286,Success,530.3999999999992,-48.76706262140132,327,0.7511551214098489
287,Success,3412.3000000000284,-48.76706262140132,552,0.750403966288439
288,Success,1206.200000000003,-47.816431864600375,385,0.7496535623221505
289,Success,2212.90000000001,-47.816431864600375,307,0.7489039087598284
290,Success,-28.50000000000017,-47.816431864600375,185,0.7481550048510686
291,Success,696.599999999999,-48.76706262140132,239,0.7474068498462175
292,Success,584.2999999999989,-48.76706262140132,136,0.7466594429963713
293,Success,2476.100000000007,-48.76706262140132,555,0.745912783553375
294,Success,422.00000000000034,-47.816431864600375,253,0.7451668707698216
295,Success,967.3999999999987,-47.816431864600375,104,0.7444217038990517
296,Success,424.4000000000003,-48.76706262140132,323,0.7436772821951526
297,Success,481.79999999999984,-47.816431864600375,42,0.7429336049129575
298,Success,3629.4000000000183,-47.816431864600375,414,0.7421906713080445
299,Success,196.80000000000007,-47.816431864600375,39,0.7414484806367364
300,Success,692.0999999999997,-48.76706262140132,259,0.7407070321560997
301,Success,1951.100000000013,-48.76706262140132,565,0.7399663251239436
302,Success,2680.3000000000125,-47.816431864600375,394,0.7392263587988196
303,Success,1592.7999999999984,-48.76706262140132,426,0.7384871324400207
304,Success,376.9000000000001,-47.816431864600375,354,0.7377486453075807
305,Success,173.40000000000006,-48.76706262140132,25,0.737010896662273
306,Success,-19.999999999999147,-48.76706262140132,406,0.7362738857656108
307,Success,1634.800000000004,-47.816431864600375,149,0.7355376118798452
308,Success,983.0999999999992,-48.76706262140132,108,0.7348020742679654
309,Success,1869.800000000008,-48.76706262140132,202,0.7340672721936974
310,Success,7.500000000000824,-47.816431864600375,309,0.7333332049215037
311,Success,4122.100000000024,-47.816431864600375,562,0.7325998717165821
312,Success,422.999999999999,-48.76706262140132,157,0.7318672718448656
313,Success,533.9999999999973,-48.76706262140132,283,0.7311354045730207
314,Success,1718.3000000000047,-48.76706262140132,365,0.7304042691684477
315,Success,3199.4000000000196,-47.816431864600375,531,0.7296738648992792
316,Success,2357.6000000000085,-47.816431864600375,301,0.7289441910343799
317,Success,156.20000000000005,-47.816431864600375,44,0.7282152468433455
318,Success,2250.0000000000064,-48.76706262140132,273,0.7274870315965022
319,Success,748.2000000000002,-48.76706262140132,282,0.7267595445649057
320,Success,2408.9000000000124,-48.76706262140132,344,0.7260327850203407
321,Success,224.80000000000015,-48.76706262140132,188,0.7253067522353204
322,Success,3527.2000000000166,-48.76706262140132,334,0.724581445483085
323,Success,9673.499999999858,-47.816431864600375,1380,0.723856864037602
324,Success,1038.0000000000011,-48.76706262140132,228,0.7231330071735643
325,Success,631.1999999999994,-48.76706262140132,200,0.7224098741663908
326,Success,826.1999999999994,-47.816431864600375,256,0.7216874642922244
327,Success,222.30000000000007,-48.76706262140132,30,0.7209657768279322
328,Success,922.4999999999985,-47.816431864600375,161,0.7202448110511043
329,Success,3072.600000000016,-48.76706262140132,404,0.7195245662400531
330,Success,2066.5000000000077,-47.816431864600375,326,0.7188050416738131
331,Success,1054.8999999999987,-48.76706262140132,216,0.7180862366321393
332,Success,1955.9000000000037,-47.816431864600375,282,0.7173681503955072
333,Success,1933.3000000000056,-48.76706262140132,531,0.7166507822451117
334,Success,2680.300000000018,-47.816431864600375,322,0.7159341314628666
335,Success,466.9999999999993,-48.76706262140132,123,0.7152181973314037
336,Success,1508.0000000000018,-48.76706262140132,321,0.7145029791340722
337,Success,6525.0999999999085,-47.816431864600375,1108,0.7137884761549381
338,Success,5667.399999999972,-47.816431864600375,1101,0.7130746876787832
339,Success,1887.5000000000032,-47.816431864600375,461,0.7123616129911045
340,Success,4474.200000000015,-48.76706262140132,782,0.7116492513781133
341,Success,3914.4000000000183,-48.76706262140132,556,0.7109376021267352
342,Success,4555.400000000015,-47.816431864600375,567,0.7102266645246085
343,Success,3304.5000000000086,-47.816431864600375,498,0.7095164378600839
344,Success,2108.7000000000166,-48.76706262140132,761,0.7088069214222238
345,Success,1072.5999999999997,-47.816431864600375,99,0.7080981145008015
346,Success,744.6999999999995,-48.76706262140132,355,0.7073900163863007
347,Success,2669.80000000001,-48.76706262140132,475,0.7066826263699144
348,Success,1124.999999999999,-47.816431864600375,132,0.7059759437435444
349,Success,6881.499999999947,-48.76706262140132,770,0.7052699677998009
350,Success,979.8000000000006,-47.816431864600375,533,0.704564697832001
351,Success,1084.8999999999992,-48.76706262140132,130,0.7038601331341691
352,Success,3861.0000000000146,-48.76706262140132,407,0.7031562730010349
353,Success,4551.600000000037,-47.816431864600375,875,0.7024531167280339
354,Success,1734.7000000000025,-47.816431864600375,149,0.7017506636113059
355,Success,780.5000000000013,-48.76706262140132,1090,0.7010489129476946
356,Success,1596.0000000000032,-47.816431864600375,359,0.7003478640347469
357,Success,818.6999999999996,-48.76706262140132,152,0.6996475161707122
358,Success,16226.599999999706,-48.76706262140132,2112,0.6989478686545415
359,Success,2786.9000000000065,-47.816431864600375,524,0.698248920785887
360,Success,6978.899999999956,-47.816431864600375,929,0.6975506718651011
361,Success,373.0999999999999,-47.816431864600375,105,0.6968531211932361
362,Success,255.80000000000004,-48.76706262140132,53,0.6961562680720428
363,Success,7407.299999999958,-47.816431864600375,595,0.6954601118039707
364,Success,5155.599999999954,-48.76706262140132,945,0.6947646516921667
365,Success,2331.4,-47.04397241145726,554,0.6940698870404746
366,Success,6556.299999999919,-47.04397241145726,861,0.6933758171534341
367,Success,221.59999999999744,-46.15692571619106,947,0.6926824413362807
368,Success,6503.699999999994,-46.852139224019865,727,0.6919897588949444
369,Success,1322.400000000001,-46.852139224019865,114,0.6912977691360495
370,Success,1504.2000000000025,-46.852139224019865,231,0.6906064713669134
371,Success,6386.499999999969,-46.852139224019865,983,0.6899158648955466
372,Success,3462.30000000001,-46.852139224019865,325,0.689225949030651
373,Success,2940.4000000000187,-46.15692571619106,382,0.6885367230816204
374,Success,875.7999999999989,-46.852139224019865,123,0.6878481863585387
375,Success,1352.0000000000002,-46.852139224019865,226,0.6871603381721801
376,Success,5629.499999999949,-46.852139224019865,570,0.686473177834008
377,Success,6010.199999999974,-46.15692571619106,626,0.685786704656174
378,Success,4713.200000000013,-46.15692571619106,700,0.6851009179515178
379,Success,4152.3000000000175,-46.852139224019865,430,0.6844158170335664
380,Success,3927.200000000015,-46.15692571619106,657,0.6837314012165328
381,Success,64.0,-46.852139224019865,87,0.6830476698153162
382,Success,3789.3000000000143,-46.852139224019865,358,0.6823646221455009
383,Success,2323.4000000000087,-46.852139224019865,303,0.6816822575233553
384,Success,493.4000000000001,-46.852139224019865,349,0.6810005752658319
385,Success,8013.69999999993,-46.852139224019865,959,0.680319574690566
386,Success,3955.3000000000193,-46.15692571619106,791,0.6796392551158754
387,Success,2524.0000000000045,-46.15692571619106,895,0.6789596158607596
388,Success,934.3999999999986,-46.852139224019865,189,0.6782806562448989
389,Success,138.0000000000001,-46.15692571619106,156,0.677602375588654
390,Success,1115.6999999999996,-46.15692571619106,67,0.6769247732130653
391,Success,3009.000000000022,-46.852139224019865,544,0.6762478484398523
392,Success,915.8999999999997,-46.852139224019865,297,0.6755716005914124
393,Success,6311.6999999999625,-40.31884066719774,712,0.674896028990821
394,Success,10929.39999999987,-40.31884066719774,1568,0.6742211329618302
395,Success,1072.1,-46.15692571619106,306,0.6735469118288684
396,Success,6511.099999999981,-40.31884066719774,734,0.6728733649170395
397,Success,130.8000000000003,-46.15692571619106,135,0.6722004915521225
398,Success,956.5999999999993,-46.15692571619106,111,0.6715282910605703
399,Success,6199.699999999981,-40.31884066719774,1007,0.6708567627695098
400,Success,14471.399999999756,-46.15692571619106,1344,0.6701859060067403
401,Success,9618.499999999874,-40.31884066719774,1032,0.6695157201007336
402,Success,412.10000000000025,-40.31884066719774,334,0.6688462043806328
403,Success,5199.399999999992,-46.15692571619106,752,0.6681773581762521
404,Success,8680.499999999884,-46.15692571619106,1266,0.6675091808180759
405,Success,6840.899999999976,-46.15692571619106,883,0.6668416716372578
406,Success,447.0999999999999,-46.15692571619106,129,0.6661748299656206
407,Success,5380.099999999988,-46.15692571619106,818,0.6655086551356549
408,Success,59.80000000000042,-46.15692571619106,188,0.6648431464805192
409,Success,454.1999999999921,-46.15692571619106,868,0.6641783033340387
410,Success,4616.800000000008,-46.15692571619106,464,0.6635141250307047
411,Success,7166.199999999957,-40.31884066719774,595,0.662850610905674
412,Success,4531.000000000008,-40.31884066719774,456,0.6621877602947683
413,Success,318.20000000000005,-46.15692571619106,26,0.6615255725344735
414,Success,2673.1000000000076,-40.31884066719774,500,0.660864046961939
415,Success,970.5999999999991,-46.15692571619106,302,0.660203182914977
416,Success,2035.8000000000045,-40.31884066719774,275,0.6595429797320621
417,Success,6339.599999999949,-40.31884066719774,701,0.6588834367523301
418,Success,5162.19999999997,-40.31884066719774,781,0.6582245533155777
419,Success,1624.700000000003,-40.31884066719774,145,0.6575663287622622
420,Success,3519.7000000000126,-40.31884066719774,431,0.6569087624334999
421,Success,5301.499999999998,-46.15692571619106,520,0.6562518536710664
422,Success,1535.7000000000044,-40.31884066719774,199,0.6555956018173954
423,Success,443.60000000000014,-46.15692571619106,108,0.654940006215578
424,Success,1175.2999999999993,-46.15692571619106,269,0.6542850662093624
