Episode,Result,Total Reward,q_values,steps,epsilon
1,Success,-140,0.0,148,0.999
2,Success,-385,0.0,305,0.998001
3,Success,160,0.0,252,0.997002999
4,Success,-230,0.0,76,0.996005996001
5,Success,330,0.0,188,0.995009990004999
6,Success,480,0.0,99,0.994014980014994
7,Success,550,0.0,53,0.993020965034979
8,Success,545,0.0,253,0.9920279440699441
9,Success,265,0.0,59,0.9910359161258742
10,Success,145,0.0,146,0.9900448802097482
11,Success,85,0.0,201,0.9890548353295385
12,Success,-370,0.0,333,0.988065780494209
13,Success,260,0.0,131,0.9870777147137147
14,Success,-225,0.0,302,0.986090636999001
15,Success,-150,0.0,291,0.9851045463620021
16,Success,45,0.0,39,0.98411944181564
17,Success,-45,0.0,260,0.9831353223738244
18,Success,135,0.0,218,0.9821521870514506
19,Success,-65,0.0,127,0.9811700348643991
20,Success,75,0.0,28,0.9801888648295347
21,Success,170,0.0,185,0.9792086759647052
22,Success,100,7.878831800400002e-05,192,0.9782294672887405
23,Success,440,0.0,257,0.9772512378214517
24,Success,-220,0.0,102,0.9762739865836303
25,Success,-285,0.0,169,0.9752977125970467
26,Success,180,0.0,127,0.9743224148844496
27,Success,540,0.0,114,0.9733480924695651
28,Success,475,0.0,572,0.9723747443770956
29,Success,125,0.0011541042331008346,613,0.9714023696327185
30,Success,340,0.0018483390970653363,788,0.9704309672630859
31,Success,640,0.0011541042331008346,120,0.9694605362958227
32,Success,-360,0.0011541042331008346,264,0.9684910757595269
33,Success,-675,0.0011541042331008346,137,0.9675225846837673
34,Success,-375,0.0011541042331008346,197,0.9665550620990835
35,Success,270,0.0011541042331008346,455,0.9655885070369844
36,Success,-370,0.0011541042331008346,229,0.9646229185299474
37,Success,60,0.0011541042331008346,56,0.9636582956114175
38,Success,465,1.638391086662109e-06,227,0.9626946373158061
39,Success,265,0.0011541042331008346,45,0.9617319426784903
40,Success,20,1.638391086662109e-06,184,0.9607702107358118
41,Success,1250,0.0011541042331008346,344,0.959809440525076
42,Success,-415,0.0006950306753302612,224,0.9588496310845509
43,Success,-670,0.0006950306753302612,213,0.9578907814534664
44,Success,-780,0.0011541042331008346,162,0.9569328906720129
45,Success,1000,0.0011541042331008346,521,0.9559759577813409
46,Success,445,0.005295845111244627,532,0.9550199818235596
47,Success,585,0.008281669756540318,124,0.9540649618417361
48,Success,90,4.007400880503769e-06,72,0.9531108968798944
49,Success,1700,0.007628391963949351,767,0.9521577859830145
50,Success,115,0.023587984711985355,269,0.9512056281970315
51,Success,950,0.0375906675678154,326,0.9502544225688344
52,Success,505,7.068618833149713e-05,154,0.9493041681462656
53,Success,-140,0.0375906675678154,285,0.9483548639781193
54,Success,360,0.011288620881530766,183,0.9474065091141411
55,Success,150,0.011288620881530766,227,0.946459102605027
56,Success,295,0.011288620881530766,104,0.9455126435024219
57,Success,1845,0.02205115433055824,655,0.9445671308589195
58,Success,-15,0.02205115433055824,77,0.9436225637280606
59,Success,-75,0.02205115433055824,176,0.9426789411643326
60,Success,160,9.536812010044304e-05,84,0.9417362622231683
61,Success,845,0.07092642203927199,233,0.9407945259609451
62,Success,255,9.536812010044304e-05,105,0.9398537314349842
63,Success,985,0.03070515306814249,201,0.9389138777035492
64,Success,-5,0.03070515306814249,182,0.9379749638258457
65,Success,80,9.536812010044304e-05,234,0.9370369888620198
66,Success,1425,9.536812010044304e-05,342,0.9360999518731578
67,Success,520,0.03070515306814249,218,0.9351638519212846
68,Success,335,0.03070515306814249,307,0.9342286880693633
69,Success,-565,9.536812010044304e-05,504,0.933294459381294
70,Success,265,0.047370256662053786,64,0.9323611649219127
71,Success,215,0.07092642203927199,191,0.9314288037569908
72,Success,680,0.07092642203927199,234,0.9304973749532338
73,Success,690,9.536812010044304e-05,290,0.9295668775782806
74,Success,515,0.03583506094343308,480,0.9286373107007023
75,Success,705,0.03583506094343308,155,0.9277086733900016
76,Success,670,0.07092642203927199,507,0.9267809647166116
77,Success,50,0.00014698588620355556,390,0.925854183751895
78,Success,800,0.08156207943095661,579,0.9249283295681431
79,Success,-170,0.00014698588620355556,136,0.9240034012385749
80,Success,-295,0.05342407696295492,113,0.9230793978373364
81,Success,30,0.08156207943095661,156,0.9221563184394991
82,Success,130,0.00014698588620355556,47,0.9212341621210596
83,Success,190,0.07092642203927199,100,0.9203129279589385
84,Success,-825,0.00014698588620355556,326,0.9193926150309796
85,Success,50,0.00014698588620355556,133,0.9184732224159486
86,Success,1050,0.05342407696295492,216,0.9175547491935327
87,Success,190,0.08156207943095661,429,0.9166371944443392
88,Success,-665,0.00014698588620355556,645,0.9157205572498949
89,Success,-235,0.00014698588620355556,237,0.914804836692645
90,Success,540,0.05342407696295492,238,0.9138900318559524
91,Success,640,0.00014698588620355556,498,0.9129761418240965
92,Success,1015,0.00014698588620355556,345,0.9120631656822724
93,Success,710,0.07092642203927199,220,0.9111511025165902
94,Success,80,0.00014698588620355556,187,0.9102399514140735
95,Success,545,0.07092642203927199,147,0.9093297114626595
96,Success,205,0.0912072859902918,340,0.9084203817511969
97,Success,1640,0.00014698588620355556,927,0.9075119613694457
98,Success,470,0.10296758520234044,219,0.9066044494080763
99,Success,565,0.0669743090133459,251,0.9056978449586682
100,Success,10,0.07786682467648755,582,0.9047921471137096
101,Success,395,0.07786682467648755,381,0.9038873549665959
102,Success,1070,0.00014698588620355556,263,0.9029834676116293
103,Success,225,0.08150664388094264,149,0.9020804841440176
104,Success,600,0.08150664388094264,259,0.9011784036598737
105,Success,690,0.08150664388094264,383,0.9002772252562138
106,Success,325,0.08150664388094264,76,0.8993769480309576
107,Success,560,0.00014698588620355556,281,0.8984775710829266
108,Success,60,0.08150664388094264,107,0.8975790935118436
109,Success,880,0.00014698588620355556,270,0.8966815144183318
110,Success,185,0.00014698588620355556,62,0.8957848329039134
111,Success,-85,0.08150664388094264,149,0.8948890480710096
112,Success,1310,0.10296758520234044,449,0.8939941590229386
113,Success,660,0.00014698588620355556,303,0.8931001648639156
114,Success,755,0.00014698588620355556,181,0.8922070646990518
115,Success,305,0.00014698588620355556,38,0.8913148576343527
116,Success,-160,0.00014698588620355556,101,0.8904235427767183
117,Success,-180,0.08150664388094264,98,0.8895331192339416
118,Success,1185,0.00014698588620355556,251,0.8886435861147077
119,Success,-155,0.00014698588620355556,101,0.887754942528593
120,Success,-35,0.00014698588620355556,85,0.8868671875860644
121,Success,605,0.08150664388094264,158,0.8859803203984784
122,Success,370,0.09393152230452144,79,0.88509434007808
123,Success,560,0.11375206352558254,262,0.8842092457380019
124,Success,120,0.10296758520234044,166,0.8833250364922639
125,Success,520,0.00019187824638341547,119,0.8824417114557717
126,Success,1020,0.00019187824638341547,172,0.8815592697443159
127,Success,655,0.11375206352558254,152,0.8806777104745716
128,Success,1970,0.11375206352558254,536,0.8797970327640969
129,Success,-235,0.10296758520234044,559,0.8789172357313328
130,Success,275,0.11375206352558254,278,0.8780383184956015
131,Success,65,0.1038665520982169,190,0.8771602801771059
132,Success,575,0.10296758520234044,237,0.8762831198969288
133,Success,-280,0.11375206352558254,139,0.8754068367770318
134,Success,995,0.10296758520234044,139,0.8745314299402548
135,Success,910,0.11375206352558254,249,0.8736568985103146
136,Success,740,0.00019187824638341547,141,0.8727832416118043
137,Success,200,0.11375206352558254,82,0.8719104583701925
138,Success,1355,0.00019187824638341547,139,0.8710385479118223
139,Success,195,0.11375206352558254,253,0.8701675093639105
140,Success,150,0.1038665520982169,170,0.8692973418545467
141,Success,110,0.00019187824638341547,23,0.8684280445126921
142,Success,1470,0.00019187824638341547,405,0.8675596164681794
143,Success,230,0.11375206352558254,23,0.8666920568517111
144,Success,165,0.00019187824638341547,80,0.8658253647948594
145,Success,260,0.11947908414968764,95,0.8649595394300645
146,Success,1540,0.00019187824638341547,290,0.8640945798906344
147,Success,-20,0.00019187824638341547,82,0.8632304853107438
148,Success,725,0.00019187824638341547,317,0.862367254825433
149,Success,2190,0.00019187824638341547,398,0.8615048875706075
150,Success,350,0.11375206352558254,97,0.8606433826830369
151,Success,405,0.00019187824638341547,82,0.8597827393003539
152,Success,385,0.1038665520982169,99,0.8589229565610536
153,Success,1735,0.11375206352558254,289,0.8580640336044925
154,Success,-210,0.00019187824638341547,254,0.857205969570888
155,Success,260,0.11375206352558254,36,0.8563487636013172
156,Success,675,0.1038665520982169,91,0.8554924148377159
157,Success,305,0.11375206352558254,113,0.8546369224228781
158,Success,295,0.1038665520982169,112,0.8537822855004553
159,Success,770,0.11947908414968764,165,0.8529285032149548
160,Success,465,0.1038665520982169,96,0.8520755747117399
161,Success,270,0.1038665520982169,37,0.8512234991370281
162,Success,510,0.15615702286320396,63,0.8503722756378911
163,Success,360,0.15615702286320396,63,0.8495219033622532
164,Success,1860,0.15615702286320396,469,0.8486723814588909
165,Success,650,0.00029673997321128073,157,0.847823709077432
166,Success,2015,0.00029673997321128073,291,0.8469758853683546
167,Success,135,0.00029673997321128073,89,0.8461289094829862
168,Success,140,0.11459677310055329,69,0.8452827805735033
169,Success,1315,0.20875793811009355,235,0.8444374977929298
170,Success,625,0.00029673997321128073,58,0.8435930602951368
171,Success,410,0.20875793811009355,124,0.8427494672348417
172,Success,310,0.20875793811009355,30,0.8419067177676068
173,Success,325,0.28680588412998426,152,0.8410648110498392
174,Success,805,0.11459677310055329,300,0.8402237462387894
175,Success,210,0.00029673997321128073,107,0.8393835224925505
