Episode,Result,Total Reward,q_values,steps,epsilon
53,Success,-624.2113497109585,-0.15,111,0.9483548639781193
54,Success,-577.3556337756661,-0.445515,203,0.9474065091141411
55,Success,-196.11001474553893,-0.445515,63,0.946459102605027
56,Success,-291.2322475511237,-0.445515,58,0.9455126435024219
57,Success,-655.1115200327097,-0.445515,164,0.9445671308589195
58,Success,-468.76753789445706,-0.445515,125,0.9436225637280606
59,Success,-1148.3787636009504,-0.445515,226,0.9426789411643326
60,Success,-1163.0054121972003,-0.445515,168,0.9417362622231683
61,Success,-501.54180784165703,-0.445515,117,0.9407945259609451
62,Success,-1557.3606157155891,-0.445515,338,0.9398537314349842
63,Success,-1633.1221803523676,-0.445515,297,0.9389138777035492
64,Success,-497.2214767942678,-1.297416103242909,90,0.9379749638258457
65,Success,-541.5070067082294,-0.29852981988547916,78,0.9370369888620198
66,Success,-31.055516351248713,-0.29852981988547916,25,0.9360999518731578
67,Success,-1431.2169961874033,-1.297416103242909,167,0.9351638519212846
68,Success,-815.9813333409113,-1.297416103242909,101,0.9342286880693633
69,Success,-371.6393543323096,-0.29852981988547916,71,0.933294459381294
70,Success,-1979.5169332679661,-1.297416103242909,295,0.9323611649219127
71,Success,-409.75506386364395,-0.29852981988547916,76,0.9314288037569908
72,Success,-2332.939742009251,-0.29852981988547916,274,0.9304973749532338
73,Success,-1750.1622154707175,-0.29852981988547916,225,0.9295668775782806
74,Success,-589.7510199629843,-0.29852981988547916,72,0.9286373107007023
75,Success,-144.75712421963928,-1.297416103242909,52,0.9277086733900016
76,Success,134.56064566769047,-0.29852981988547916,14,0.9267809647166116
77,Success,-540.6815744130242,-0.29852981988547916,94,0.925854183751895
78,Success,-175.2112965591748,-0.29852981988547916,56,0.9249283295681431
79,Success,-425.4575390130866,-0.29852981988547916,136,0.9240034012385749
80,Success,133.76064566769045,-1.297416103242909,12,0.9230793978373364
81,Success,-461.0546548682174,-1.297416103242909,122,0.9221563184394991
82,Success,25.011408916462443,-0.29852981988547916,36,0.9212341621210596
83,Success,-236.91879385321545,-1.297416103242909,87,0.9203129279589385
84,Success,30.061472848856383,-1.297416103242909,24,0.9193926150309796
85,Success,-282.31373185347445,-1.297416103242909,72,0.9184732224159486
86,Success,-673.9662259513351,-1.5701940079147003,139,0.9175547491935327
87,Success,-729.4938458004924,-0.7353221909682255,115,0.9166371944443392
88,Success,-835.3899582067269,-0.7353221909682255,78,0.9157205572498949
89,Success,-246.7950205985902,-1.5701940079147003,38,0.914804836692645
90,Success,18.224984319228668,-1.5701940079147003,38,0.9138900318559524
91,Success,-250.47973584395623,-1.5701940079147003,81,0.9129761418240965
92,Success,8.890352674322855,-0.7353221909682255,54,0.9120631656822724
93,Success,-1196.0825878563433,-0.7353221909682255,170,0.9111511025165902
94,Success,22.426449660001396,-1.5701940079147003,33,0.9102399514140735
95,Success,-546.9563435324152,-0.7353221909682255,97,0.9093297114626595
96,Success,-126.0354086240574,-1.9692344039946637,42,0.9084203817511969
97,Success,-990.0261030823331,-1.9692344039946637,161,0.9075119613694457
98,Success,-811.0597108358121,-0.7353221909682255,194,0.9066044494080763
99,Success,-643.3005775251125,-1.9692344039946637,121,0.9056978449586682
100,Success,-78.76449510224572,-1.9692344039946637,69,0.9047921471137096
101,Success,-532.0533035746301,-1.9692344039946637,109,0.9038873549665959
102,Success,131.42839811656748,-0.7353221909682255,16,0.9029834676116293
103,Success,-239.33176584222383,-0.7353221909682255,90,0.9020804841440176
104,Success,129.14365646758537,-1.9692344039946637,17,0.9011784036598737
105,Success,-742.0862801046426,-0.7353221909682255,150,0.9002772252562138
106,Success,-314.2445425399047,-0.7353221909682255,87,0.8993769480309576
107,Success,-376.55792868355974,-0.7353221909682255,67,0.8984775710829266
108,Success,-40.109135201705044,-1.9692344039946637,29,0.8975790935118436
109,Success,-912.1553035349355,-1.9692344039946637,115,0.8966815144183318
110,Success,76.72666726748028,-1.9692344039946637,16,0.8957848329039134
111,Success,-111.63431507837393,-1.9692344039946637,62,0.8948890480710096
112,Success,-166.43224755112306,-0.7353221909682255,27,0.8939941590229386
113,Success,15.212018490149404,-0.7353221909682255,30,0.8931001648639156
114,Success,-71.47160188343241,-0.7353221909682255,33,0.8922070646990518
115,Success,-1510.5351196760998,-1.9692344039946637,184,0.8913148576343527
116,Success,-623.0030601019696,-1.9692344039946637,120,0.8904235427767183
117,Success,-704.9136735313643,-1.9692344039946637,121,0.8895331192339416
118,Success,26.76775244887706,-1.9692344039946637,41,0.8886435861147077
119,Success,-1164.0140259477112,-0.7353221909682255,213,0.887754942528593
120,Success,-119.83224755112278,-1.9692344039946637,65,0.8868671875860644
121,Success,82.867752448877,-1.9692344039946637,34,0.8859803203984784
122,Success,-297.5684873093152,-1.9692344039946637,93,0.88509434007808
123,Success,-242.09209504582748,-1.9692344039946637,114,0.8842092457380019
124,Success,-127.89452521129132,-1.9692344039946637,29,0.8833250364922639
125,Success,-560.4723874546968,-0.7353221909682255,173,0.8824417114557717
126,Success,-172.79364764410343,-1.9692344039946637,55,0.8815592697443159
127,Success,-13.3666649605767,-1.9692344039946637,71,0.8806777104745716
128,Success,-202.3171470577073,-0.7353221909682255,35,0.8797970327640969
129,Success,-278.4998545396104,-0.7353221909682255,74,0.8789172357313328
130,Success,-19.656343532414596,-1.9692344039946637,23,0.8780383184956015
131,Success,-667.5297848148075,-0.7353221909682255,101,0.8771602801771059
132,Success,-132.08399443176853,-2.356482141280255,49,0.8762831198969288
133,Success,-177.95738832105974,-2.356482141280255,59,0.8754068367770318
134,Success,-351.91774751747573,-0.7353221909682255,77,0.8745314299402548
135,Success,-104.37603462236518,-0.7353221909682255,50,0.8736568985103146
136,Success,-317.7697599064362,-0.7353221909682255,60,0.8727832416118043
137,Success,27.201871969810725,-0.7353221909682255,19,0.8719104583701925
138,Success,-191.5401969350346,-0.7353221909682255,70,0.8710385479118223
139,Success,-1240.2330016126436,-2.356482141280255,212,0.8701675093639105
140,Success,-53.29703674760319,-0.7353221909682255,44,0.8692973418545467
141,Success,-283.75396084552733,-0.7353221909682255,88,0.8684280445126921
142,Success,-66.3100947094915,-2.356482141280255,53,0.8675596164681794
143,Success,-564.3041157163241,-0.7353221909682255,69,0.8666920568517111
144,Success,-527.3813948079811,-0.7353221909682255,73,0.8658253647948594
145,Success,-6.954293062904014,-2.356482141280255,42,0.8649595394300645
146,Success,82.03550489775401,-2.356482141280255,17,0.8640945798906344
147,Success,-356.7343049798204,-2.356482141280255,57,0.8632304853107438
148,Success,-359.9196255607896,-0.7353221909682255,90,0.862367254825433
149,Success,80.55076324877193,-0.7353221909682255,16,0.8615048875706075
150,Success,-778.6530638159309,-2.356482141280255,141,0.8606433826830369
151,Success,-472.98915697702,-2.356482141280255,107,0.8597827393003539
152,Success,-176.20056307974585,-2.356482141280255,52,0.8589229565610536
153,Success,-309.8554284571753,-0.7353221909682255,115,0.8580640336044925
154,Success,-472.0026826519063,-0.7353221909682255,114,0.857205969570888
155,Success,83.06064566769047,-2.356482141280255,20,0.8563487636013172
156,Success,77.55974199976919,-0.7353221909682255,15,0.8554924148377159
157,Success,-196.34315238883244,-0.7353221909682255,54,0.8546369224228781
158,Success,-299.7931542776215,-2.356482141280255,73,0.8537822855004553
159,Success,79.41036412781756,-2.356482141280255,35,0.8529285032149548
160,Success,58.954929686652264,-0.7353221909682255,39,0.8520755747117399
161,Success,-478.4502815398728,-0.7353221909682255,77,0.8512234991370281
162,Success,123.83654968639883,-2.356482141280255,23,0.8503722756378911
163,Success,-658.4862671017348,-0.7353221909682255,141,0.8495219033622532
164,Success,-343.992653241481,-2.356482141280255,66,0.8486723814588909
165,Success,-76.33935433230943,-2.356482141280255,52,0.847823709077432
166,Success,-818.0646682841933,-2.356482141280255,105,0.8469758853683546
167,Success,82.26064566769044,-2.356482141280255,38,0.8461289094829862
168,Success,-135.1604110161721,-2.356482141280255,63,0.8452827805735033
169,Success,-568.5225231626858,-2.356482141280255,173,0.8444374977929298
170,Success,-667.2588116114589,-2.356482141280255,99,0.8435930602951368
171,Success,-501.5201360715307,-2.356482141280255,99,0.8427494672348417
172,Success,-66.93935433230948,-2.356482141280255,38,0.8419067177676068
173,Success,-706.1845216624085,-2.356482141280255,88,0.8410648110498392
174,Success,134.26064566769045,-2.356482141280255,22,0.8402237462387894
175,Success,-127.5725055513538,-2.356482141280255,35,0.8393835224925505
176,Success,-104.25313452834212,-0.7353221909682255,75,0.838544138970058
177,Success,-178.60873031149742,-2.356482141280255,48,0.8377055948310879
178,Success,-375.33935433230977,-0.7353221909682255,83,0.8368678892362568
179,Success,14.289478014580325,-0.7353221909682255,26,0.8360310213470206
180,Success,34.4606456676905,-0.7353221909682255,22,0.8351949903256736
181,Success,-1249.1819238784842,-2.356482141280255,201,0.8343597953353479
182,Success,118.66008258794469,-2.356482141280255,46,0.8335254355400126
183,Success,-53.58754847524071,-2.356482141280255,37,0.8326919101044725
184,Success,124.20430213527584,-2.356482141280255,20,0.831859218194368
185,Success,-75.23852715114353,-0.7353221909682255,49,0.8310273589761736
186,Success,-82.11957929347514,-2.356482141280255,49,0.8301963316171974
187,Success,-169.96449510224596,-2.356482141280255,33,0.8293661352855802
188,Success,-78.31477664211883,-0.7353221909682255,23,0.8285367691502946
189,Success,78.61418455419438,-0.7353221909682255,20,0.8277082323811443
190,Success,38.51679364161825,-2.356482141280255,38,0.8268805241487632
191,Success,-105.52169440174629,-2.356482141280255,47,0.8260536436246144
192,Success,-66.23935433230949,-2.356482141280255,31,0.8252275899809898
193,Success,-490.3598000163322,-2.356482141280255,84,0.8244023623910088
194,Success,-332.34418912134515,-2.356482141280255,116,0.8235779600286178
195,Success,-820.2126083654405,-0.7353221909682255,148,0.8227543820685892
196,Success,-164.29831140415826,-2.356482141280255,60,0.8219316276865206
197,Success,-66.93935433230953,-2.356482141280255,38,0.8211096960588341
198,Success,-223.3748442478821,-0.7353221909682255,58,0.8202885863627752
199,Success,-73.57160188343252,-0.7353221909682255,49,0.8194682977764125
200,Success,11.070933308752714,-2.356482141280255,52,0.818648829478636
201,Success,-170.77952041180004,-0.7353221909682255,36,0.8178301806491574
202,Success,79.05076324877191,-2.356482141280255,31,0.8170123504685082
203,Success,-304.49989094239334,-0.7353221909682255,79,0.8161953381180397
204,Success,-1074.6016050599944,-0.7353221909682255,200,0.8153791427799216
205,Success,77.85869721112438,-2.356482141280255,22,0.8145637636371417
206,Success,-120.05028153987288,-0.7353221909682255,16,0.8137491998735046
207,Success,-205.49940923349436,-0.7353221909682255,40,0.812935450673631
208,Success,-512.4397539214784,-2.356482141280255,106,0.8121225152229574
209,Success,-97.894974002,-0.7353221909682255,46,0.8113103927077344
210,Success,-314.74179112043873,-2.356482141280255,65,0.8104990823150267
211,Success,-366.20570988930154,-2.356482141280255,80,0.8096885832327116
212,Success,32.267752448877076,-2.356482141280255,26,0.8088788946494789
213,Success,74.79233013906767,-2.356482141280255,30,0.8080700157548294
214,Success,-69.49147710409795,-2.356482141280255,73,0.8072619457390746
215,Success,32.76064566769048,-2.356482141280255,39,0.8064546837933355
216,Success,-17.939354332309506,-0.7353221909682255,47,0.8056482291095421
217,Success,-306.0800720905097,-2.356482141280255,77,0.8048425808804326
218,Success,58.54927237701753,-0.7353221909682255,35,0.8040377382995522
219,Success,-129.99876966699316,-0.7353221909682255,48,0.8032337005612527
220,Success,-252.28241557280887,-2.356482141280255,64,0.8024304668606914
221,Success,-133.71130831525966,-0.7353221909682255,55,0.8016280363938307
222,Success,34.560645667690494,-2.356482141280255,21,0.8008264083574369
223,Success,85.26064566769047,-2.356482141280255,13,0.8000255819490795
224,Success,31.628398116567496,-0.7353221909682255,16,0.7992255563671304
225,Success,-116.83935433230951,-0.7353221909682255,38,0.7984263308107633
226,Success,134.16064566769046,-2.356482141280255,23,0.7976279044799526
227,Success,-126.87243213540336,-0.7353221909682255,75,0.7968302765754727
228,Success,16.112453705107185,-2.356482141280255,83,0.7960334462988972
229,Success,-30.145203179204856,-0.7353221909682255,32,0.7952374128525983
230,Success,-219.4619540944825,-2.356482141280255,63,0.7944421754397457
231,Success,-78.81706568686045,-0.7353221909682255,35,0.7936477332643059
232,Success,-853.6419555011223,-0.7353221909682255,117,0.7928540855310416
233,Success,35.26775244887702,-0.7353221909682255,11,0.7920612314455105
234,Success,-427.08653853369685,-2.356482141280255,90,0.7912691702140651
235,Success,-130.28252909099587,-2.356482141280255,83,0.790477901043851
236,Success,-234.0101557648935,-2.356482141280255,73,0.7896874231428072
237,Success,-230.1221398592736,-0.7353221909682255,70,0.7888977357196644
238,Success,-73.10384943455554,-2.356482141280255,31,0.7881088379839447
239,Success,73.25159042993783,-2.356482141280255,27,0.7873207291459607
240,Success,-90.9972673879206,-2.356482141280255,59,0.7865334084168147
241,Success,-53.01028200808685,-2.356482141280255,38,0.7857468750083979
242,Success,126.82666726748029,-0.7353221909682255,14,0.7849611281333895
243,Success,-316.45318778126193,-2.356482141280255,84,0.784176167005256
244,Success,-155.9619248006928,-2.356482141280255,49,0.7833919908382508
245,Success,73.09519594174947,-0.7353221909682255,24,0.7826085988474126
246,Success,-75.12222401148085,-0.7353221909682255,40,0.7818259902485653
247,Success,-200.888057996606,-0.7353221909682255,46,0.7810441642583167
248,Success,-66.13935433230952,-2.356482141280255,30,0.7802631200940584
249,Success,-157.2848792070331,-2.356482141280255,48,0.7794828569739644
250,Success,-124.77160188343245,-0.7353221909682255,38,0.7787033741169904
251,Success,26.0114089164624,-2.356482141280255,20,0.7779246707428734
252,Success,-139.18870247135595,-0.7353221909682255,94,0.7771467460721305
253,Success,80.12839811656747,-2.356482141280255,34,0.7763695993260584
254,Success,83.66064566769046,-2.356482141280255,14,0.7755932297267324
255,Success,-310.26423100082627,-2.356482141280255,73,0.7748176364970056
256,Success,-98.22733584216013,-2.356482141280255,40,0.7740428188605086
257,Success,34.060645667690466,-2.356482141280255,26,0.7732687760416481
258,Success,-11.392810118302947,-2.356482141280255,41,0.7724955072656065
259,Success,133.76064566769045,-2.356482141280255,27,0.7717230117583408
260,Success,84.66064566769046,-0.7353221909682255,19,0.7709512887465825
261,Success,-144.58350924567253,-2.356482141280255,35,0.7701803374578359
262,Success,-326.09887993521295,-2.356482141280255,90,0.7694101571203781
263,Success,132.73550489775403,-0.7353221909682255,19,0.7686407469632577
264,Success,65.09732994267752,-0.7353221909682255,26,0.7678721062162944
265,Success,-102.28190626137334,-2.356482141280255,56,0.7671042341100781
266,Success,85.26775244887702,-0.7353221909682255,10,0.766337129875968
267,Success,-29.599518291100935,-2.356482141280255,34,0.7655707927460921
268,Success,20.74365646758538,-0.7353221909682255,23,0.764805221953346
269,Success,55.87075448819096,-0.7353221909682255,30,0.7640404167313927
270,Success,-782.121965393745,-2.356482141280255,139,0.7632763763146613
271,Success,-112.04841739925192,-2.356482141280255,101,0.7625130999383466
272,Success,-69.17160188343252,-0.7353221909682255,26,0.7617505868384082
273,Success,29.543377171084074,-2.356482141280255,42,0.7609888362515699
274,Success,-104.98075815095163,-0.7353221909682255,66,0.7602278474153183
275,Success,-238.79837256371468,-2.356482141280255,94,0.759467619567903
276,Success,-83.89812803018924,-0.7353221909682255,37,0.7587081519483351
277,Success,43.50177973435271,-0.7353221909682255,36,0.7579494437963867
278,Success,85.16775244887701,-0.7353221909682255,11,0.7571914943525904
279,Success,-175.7936417574458,-0.7353221909682255,51,0.7564343028582378
280,Success,-562.193784919419,-0.7353221909682255,152,0.7556778685553796
281,Success,-170.43224755112294,-0.7353221909682255,42,0.7549221906868242
282,Success,132.06064566769047,-0.7353221909682255,44,0.7541672684961374
283,Success,-19.739354332309517,-2.356482141280255,30,0.7534131012276413
284,Success,134.36064566769045,-2.356482141280255,21,0.7526596881264136
285,Success,-162.91281016769176,-2.356482141280255,49,0.7519070284382872
286,Success,26.568579630042933,-2.356482141280255,21,0.7511551214098489
287,Success,-51.355222698737435,-0.7353221909682255,52,0.750403966288439
288,Success,-20.731420369957064,-2.356482141280255,45,0.7496535623221505
289,Success,130.93550489775402,-2.356482141280255,18,0.7489039087598284
290,Success,-229.15573395872758,-0.7353221909682255,63,0.7481550048510686
291,Success,23.324157138062716,-0.7353221909682255,19,0.7474068498462175
292,Success,78.50325734663102,-2.356482141280255,22,0.7466594429963713
293,Success,-240.8330523624349,-2.356482141280255,52,0.745912783553375
294,Success,-338.7715837636557,-2.356482141280255,112,0.7451668707698216
295,Success,85.46064566769047,-2.356482141280255,11,0.7444217038990517
296,Success,-41.574671615398756,-2.356482141280255,32,0.7436772821951526
297,Success,-9.953602771588066,-2.356482141280255,53,0.7429336049129575
298,Success,-144.34921438137414,-2.356482141280255,47,0.7421906713080445
299,Success,-19.239354332309517,-2.356482141280255,35,0.7414484806367364
300,Success,-506.5215388321394,-0.7353221909682255,120,0.7407070321560997
301,Success,-123.10975587554944,-2.356482141280255,62,0.7399663251239436
302,Success,72.62038766745965,-0.7353221909682255,18,0.7392263587988196
303,Success,28.469624418687758,-0.7353221909682255,31,0.7384871324400207
304,Success,-496.94705336373374,-0.7353221909682255,104,0.7377486453075807
305,Success,70.80654370144076,-2.356482141280255,29,0.737010896662273
306,Success,83.96775244887701,-2.356482141280255,13,0.7362738857656108
307,Success,-559.5407222553755,-2.356482141280255,108,0.7355376118798452
308,Success,-133.41159437534893,-2.356482141280255,38,0.7348020742679654
309,Success,61.069175627979064,-2.356482141280255,38,0.7340672721936974
310,Success,29.635504897754018,-0.7353221909682255,33,0.7333332049215037
311,Success,126.11747090900411,-2.356482141280255,24,0.7325998717165821
312,Success,84.86775244887701,-2.356482141280255,14,0.7318672718448656
313,Success,-120.7573883210593,-0.7353221909682255,46,0.7311354045730207
314,Success,-65.90440424000053,-2.356482141280255,58,0.7304042691684477
315,Success,-426.8953335000059,-0.7353221909682255,80,0.7296738648992792
316,Success,3.0338593295253133,-2.356482141280255,56,0.7289441910343799
317,Success,81.63550489775403,-0.7353221909682255,12,0.7282152468433455
318,Success,34.86064566769048,-0.7353221909682255,18,0.7274870315965022
319,Success,-11.689477034820442,-2.356482141280255,61,0.7267595445649057
320,Success,77.02562247883546,-0.7353221909682255,18,0.7260327850203407
321,Success,-312.2844234354533,-2.356482141280255,70,0.7253067522353204
322,Success,20.686217190752217,-0.7353221909682255,35,0.724581445483085
323,Success,-96.81315474768414,-2.356482141280255,54,0.723856864037602
324,Success,-336.29787925875377,-0.7353221909682255,73,0.7231330071735643
325,Success,-178.78170190982974,-2.356482141280255,77,0.7224098741663908
326,Success,85.56064566769047,-0.7353221909682255,10,0.7216874642922244
327,Success,-205.54284602329813,-2.356482141280255,73,0.7209657768279322
328,Success,-267.06893926908447,-0.7353221909682255,66,0.7202448110511043
329,Success,-45.39117769971051,-0.7353221909682255,46,0.7195245662400531
330,Success,-65.33935433230951,-2.356482141280255,22,0.7188050416738131
331,Success,-112.6822513113813,-0.7353221909682255,42,0.7180862366321393
332,Success,84.66064566769046,-0.7353221909682255,19,0.7173681503955072
333,Success,0.6280398299353607,-2.356482141280255,53,0.7166507822451117
334,Success,-79.69869110993506,-2.356482141280255,38,0.7159341314628666
335,Success,64.26172478141996,-2.356482141280255,24,0.7152181973314037
336,Success,131.42839811656748,-2.356482141280255,16,0.7145029791340722
337,Success,134.86064566769045,-2.356482141280255,11,0.7137884761549381
338,Success,24.19615056544454,-2.356482141280255,25,0.7130746876787832
339,Success,83.16064566769046,-2.356482141280255,19,0.7123616129911045
340,Success,-67.63224755112293,-0.7353221909682255,27,0.7116492513781133
341,Success,32.66775244887701,-0.7353221909682255,32,0.7109376021267352
342,Success,-248.71602437541287,-0.7353221909682255,83,0.7102266645246085
343,Success,30.04365646758542,-0.7353221909682255,25,0.7095164378600839
344,Success,28.81036412781758,-0.7353221909682255,23,0.7088069214222238
345,Success,18.103398467354566,-2.356482141280255,23,0.7080981145008015
346,Success,-19.753567894682533,-0.7353221909682255,36,0.7073900163863007
347,Success,-380.6095366422787,-2.356482141280255,72,0.7066826263699144
348,Success,-69.85394324992387,-0.7353221909682255,49,0.7059759437435444
349,Success,-48.49623715206053,-2.356482141280255,44,0.7052699677998009
350,Success,62.2602237086682,-2.356482141280255,34,0.704564697832001
351,Success,15.667037380255977,-2.356482141280255,32,0.7038601331341691
352,Success,129.2623000300223,-0.7353221909682255,18,0.7031562730010349
353,Success,-67.03935433230944,-2.356482141280255,39,0.7024531167280339
354,Success,84.05353888650392,-0.7353221909682255,13,0.7017506636113059
355,Success,-19.71616201893916,-2.356482141280255,18,0.7010489129476946
356,Success,30.16775244887708,-2.356482141280255,22,0.7003478640347469
357,Success,131.73550489775403,-2.356482141280255,29,0.6996475161707122
358,Success,-9.742906383142568,-2.356482141280255,39,0.6989478686545415
359,Success,133.76064566769045,-0.7353221909682255,22,0.698248920785887
360,Success,-226.03852715114363,-2.356482141280255,30,0.6975506718651011
361,Success,81.94261167894057,-0.7353221909682255,15,0.6968531211932361
362,Success,52.60898406790323,-2.356482141280255,63,0.6961562680720428
363,Success,-33.48004754749812,-2.356482141280255,28,0.6954601118039707
364,Success,83.76064566769047,-2.356482141280255,23,0.6947646516921667
365,Success,-123.15656113989351,-0.7353221909682255,43,0.6940698870404746
366,Success,-122.63236713546607,-0.7353221909682255,39,0.6933758171534341
367,Success,85.36064566769046,-2.356482141280255,12,0.6926824413362807
368,Success,23.97045159985366,-2.356482141280255,24,0.6919897588949444
369,Success,-39.08650249088336,-2.356482141280255,37,0.6912977691360495
370,Success,79.90325734663102,-2.356482141280255,14,0.6906064713669134
371,Success,131.96147284885637,-2.356482141280255,18,0.6899158648955466
372,Success,26.57755838104022,-2.356482141280255,40,0.689225949030651
373,Success,-128.91477664211874,-0.7353221909682255,70,0.6885367230816204
374,Success,-84.23284312726372,-2.356482141280255,70,0.6878481863585387
375,Success,70.64635561856201,-2.356482141280255,22,0.6871603381721801
376,Success,-32.51066310614314,-2.356482141280255,36,0.686473177834008
377,Success,-203.51865118539718,-0.7353221909682255,50,0.685786704656174
378,Success,-352.32653549642674,-2.356482141280255,70,0.6851009179515178
379,Success,84.46064566769047,-2.356482141280255,21,0.6844158170335664
380,Success,-260.4612900673412,-2.356482141280255,49,0.6837314012165328
381,Success,-88.00641192664108,-2.356482141280255,42,0.6830476698153162
382,Success,126.2048128523536,-2.356482141280255,16,0.6823646221455009
383,Success,34.76775244887702,-0.7353221909682255,16,0.6816822575233553
384,Success,135.46064566769047,-2.356482141280255,10,0.6810005752658319
385,Success,126.40408452779695,-2.356482141280255,21,0.680319574690566
386,Success,70.87127878101957,-0.7353221909682255,28,0.6796392551158754
387,Success,-99.4862505509237,-2.356482141280255,40,0.6789596158607596
388,Success,-32.8699475211007,-0.7353221909682255,28,0.6782806562448989
389,Success,-452.51505745960173,-0.7353221909682255,86,0.677602375588654
390,Success,-128.62414834395966,-0.7353221909682255,24,0.6769247732130653
391,Success,-89.58944685062337,-0.7353221909682255,28,0.6762478484398523
392,Success,-18.138527151143577,-2.356482141280255,22,0.6755716005914124
393,Success,79.71036412781757,-2.356482141280255,17,0.674896028990821
394,Success,-89.50008137084674,-2.356482141280255,47,0.6742211329618302
395,Success,20.812236097628272,-0.7353221909682255,45,0.6735469118288684
396,Success,23.226667267480337,-0.7353221909682255,52,0.6728733649170395
397,Success,-21.022856854181754,-2.356482141280255,43,0.6722004915521225
398,Success,76.12457769019066,-2.356482141280255,27,0.6715282910605703
399,Success,59.08189711946765,-0.7353221909682255,23,0.6708567627695098
400,Success,121.41934287881485,-2.356482141280255,24,0.6701859060067403
401,Success,-128.3403568737533,-2.356482141280255,44,0.6695157201007336
402,Success,58.35639980509432,-2.356482141280255,40,0.6688462043806328
403,Success,31.560645667690466,-0.7353221909682255,21,0.6681773581762521
404,Success,-140.82091512141594,-2.356482141280255,35,0.6675091808180759
405,Success,68.32327759422878,-0.7353221909682255,23,0.6668416716372578
406,Success,132.96064566769047,-2.356482141280255,20,0.6661748299656206
407,Success,84.36064566769046,-2.356482141280255,17,0.6655086551356549
408,Success,85.26775244887702,-0.7353221909682255,10,0.6648431464805192
409,Success,29.176731199874283,-0.7353221909682255,26,0.6641783033340387
410,Success,-170.43935433230956,-2.356482141280255,45,0.6635141250307047
411,Success,127.52211851654684,-2.356482141280255,16,0.662850610905674
412,Success,-75.5066250722875,-2.356482141280255,27,0.6621877602947683
413,Success,81.94261167894055,-2.356482141280255,25,0.6615255725344735
414,Success,135.06064566769047,-0.7353221909682255,14,0.660864046961939
415,Success,23.628398116567524,-2.356482141280255,31,0.660203182914977
416,Success,33.76064566769047,-2.356482141280255,29,0.6595429797320621
417,Success,25.47811657669463,-2.356482141280255,26,0.6588834367523301
